"","ID","Longitude","Latitude","X","Y","start_loc1","Phillips Arm","Lees Bay","Cliff Bay","Conville Bay","Dunsterville","Port Elizabeth","Larsen Island","Okisollo","Yellow Island","Vantage","St Vincent Bay","Glacial Creek","Raza Island","Venture Point","Salten","Bickley Bay","Thurlow","Sonora Point","Brougham Point","Kunechin","Site 9","Doctor Bay","Cypress Harbour","Swanson","Arrow Pass","Midsummer","Read Island","Frederick Arm","Newcomb","Hardy Bay","Sir Edmund Bay","Cyrus Rock","Upper Retreat","Site 13","Young Pass","Chancellor Channel","Cecil Island","Wicklow Point","Glacier Falls","Shelter Pass","Maude Island","Barnes Bay","Lochalsh Bay","Bell Island","Sargeaunt Pass","Shaw Point","Burdwood","Potts Bay","Far Side","Egerton Creek","Raynor","Doyle Island","Duncan Island","Althorpe","Wehlis Bay","Simmonds Point","Shelter Bay","Marsh Bay","Robertson","Brent Island","Jackson Passage","Hardwicke","Doctor Islets","Humphrey Rock","Kid Bay","Culloden","Ahlstrom","Goat Cove","Noo-la","Wa-kwa","Sheep Passage","Lime Point","Ghi ya","Wanx talis","Tsa-ya","Cougar","Alexander","Jackson Pass","Middle Point","Conville Point"
"462","samp_loc461",-126.0114667,50.4763,-126.0114667,50.4763,258802.573390879,50496.062364814,24751.1994815907,66338.9155025405,77589.4766274759,81503.6143709185,46036.4629523381,54444.0390247402,56344.4737672714,68458.2704883169,194464.551056487,176735.349751352,209155.384868048,79406.5925460283,54644.5038306117,200990.240013322,46080.9722318571,54887.3278941604,54954.842818214,50014.384983686,202540.251569943,206980.888837458,100078.318001261,77408.3828355426,55509.020681371,64454.2364497788,59179.4419485449,80522.6434905358,55678.4585975731,206614.562592715,108537.397921752,72079.8253287351,67390.7813321383,63271.628698294,199425.090689271,52077.0580399612,26989.7823624478,80944.8804183516,71624.9918660622,61868.2826058705,117524.484021405,83938.6752304586,60571.4326284077,322097.921149712,116283.262118301,42567.5567723087,9207.83498835965,64981.3263396352,57364.0176307699,54329.0097788901,55697.4634059707,103962.020637274,113345.536044874,118071.186946091,14478.4061741326,87182.3577435628,88809.1740250591,120353.273337581,109675.515039079,115889.732218969,53784.3573627687,319248.827450521,20673.3028764921,39793.7594558045,42399.9774043554,346402.39046245,170912.636250192,166696.32643228,344463.682638366,38602.6482140532,37609.1878488288,352293.448585094,351081.761324322,146210.751966832,143375.445689655,36453.6492326124,337258.451356349,332661.027046829,319386.748953139,72951.9484910066,76586.9946033778
"463","samp_loc462",-125.6123,50.38835,-125.610315092987,50.3841398787923,226793.881182274,22649.9001558486,18890.8535702206,97151.5923610221,45580.7844188709,49494.9221623134,76849.1398108197,84816.8127531484,24335.7815586664,36449.5782797119,162455.858847882,144726.657542747,177146.692659443,47397.9003374233,22635.8116220067,168981.547804717,18102.6044610618,22747.7029253854,25614.8651143687,17874.7600149111,170531.559361338,174972.196628853,68069.6257926563,108221.059694024,85881.7944097792,95266.9133082604,89552.2156769531,48513.9512819308,27734.3899957981,174605.87038411,138910.17165016,102892.502187217,35382.0891235332,94084.3055567756,167416.398480666,19937.4330711863,21518.7659007732,111757.557276833,102437.668724544,92680.9594643521,147897.257749814,114751.35208894,28562.7404198027,352470.69487812,146656.03584671,73380.2336307903,30988.0241992875,95794.0031981168,88176.6944892515,26384.941177115,27753.3948041957,134334.794365682,143718.309773282,148443.960674499,25539.816278307,117555.131471971,119181.947753467,150726.047065989,140048.288767487,146262.505947377,21775.6651541637,349621.601178929,15005.0550750783,70606.4363142861,73212.654262837,376775.164190858,138903.944041587,134687.634223675,374836.456366774,69415.3250725348,68421.8647073104,382666.222313502,381454.53505273,176583.52569524,173748.219418063,67266.326091094,367631.225084757,363033.800775237,349759.522681547,40943.2562824016,44578.3023947728
"464","samp_loc463",-125.3589333,50.28591667,-125.3589333,50.28591667,208136.091918887,26512.3864819704,38476.0304209597,117641.658400946,24894.6174534413,28808.7551968839,97339.2058507434,105306.878793072,4017.21516755827,17976.4458096966,143274.519739293,125545.318434157,157965.353550853,26711.7333719938,2374.42806406114,149800.208696127,27288.9927544488,16861.3222176054,19639.0453479946,11995.9991729536,151350.220252748,155790.857520264,47383.4588272268,128711.125733948,106371.860449703,115756.979348184,110042.281716877,27827.7843165013,23922.3550927413,155424.531275521,159400.237690084,123382.56822714,14695.9221581037,114574.371596699,148235.059372077,13261.027903238,35938.9591779312,132247.623316757,122927.734764468,113171.025504276,168387.323789737,135241.418128864,8142.82122090028,372960.760918044,167146.101886633,93870.2996707141,51478.0902392112,116284.069238041,108666.760529175,23328.9731273402,23915.7382044258,154824.860405606,164208.375813206,168934.026714423,46029.8823182307,138045.197511895,139672.013793391,171216.113105913,160538.354807411,166752.571987301,696.230010802798,370111.667218853,35495.121115002,91096.5023542099,93702.7203027607,397265.230230782,119722.604932998,115506.295115085,395326.522406698,89905.3911124585,88911.9307472341,403156.288353426,401944.601092654,197073.591735164,194238.285457987,87756.3921310177,388121.291124681,383523.866815161,370249.58872147,22470.1238123864,23892.1354293433
"465","samp_loc464",-125.34035,50.18936667,-125.34035,50.18936667,197531.737107892,36136.9788238944,47459.4989262358,126624.002836536,35185.3651135597,39099.5028570023,106321.550286333,114289.223228662,14868.8616054369,7187.43420532915,133193.7147735,115464.513468364,147884.54858506,37002.4810321121,13455.1116438854,139719.403730334,36913.5850963728,26485.9145595294,29263.6376899186,21620.5915148776,141269.415286955,145710.052554471,57674.2064873451,137693.470169538,115354.204885293,124739.323783774,119024.626152467,38118.5319766196,33546.9474346653,145343.726309728,168382.582125674,132364.91266273,24986.6698182221,123556.716032289,138154.254406283,22885.620245162,44922.4276832073,141229.967752347,131910.079200057,122153.369939866,177369.668225327,144223.762564454,18680.2734347417,381943.105353634,176128.446322223,102852.644106304,60460.4346748011,125266.41367363,117649.104964765,32953.5654692642,33540.3305463498,163807.204841196,173190.720248795,177916.371150013,55012.2267538206,147027.541947485,148654.358228981,180198.457541503,169520.699243001,175734.916422891,11475.1078058881,379094.011654443,44477.4655505919,100078.8467898,102685.064738351,406247.574666372,109641.799967205,105425.490149292,404308.866842288,98887.7355480485,97894.275182824,412138.632789016,410926.945528244,206055.936170754,203220.629893577,96738.7365666076,397103.635560271,392506.211250751,379231.93315706,11681.1122080189,34182.8830894616
"466","samp_loc465",-125.3319833,50.30521667,-125.3319833,50.30521667,205757.776195641,28520.49553641,40484.1394753992,119649.767455385,22516.3017301957,26430.4394736383,99347.3149051829,107314.987847512,1220.7349457325,20608.989311715,140896.204016047,123167.002710912,155587.037827608,24333.4176487482,517.702691376733,147421.892972881,29297.1018088883,18869.431272045,21647.1544024342,14004.1082273932,148971.904529502,153412.541797018,45005.1431039812,130719.234788387,108379.969504142,117765.088402624,112050.390771316,25449.4685932557,25930.4641471808,153046.215552275,161408.346744523,125390.67728158,12317.6064348581,116582.480651139,145856.743648831,15269.1369576775,37947.0682323707,134255.732371196,124935.843818907,115179.134558715,170395.432844177,137249.527183303,5452.90618584516,374968.869972484,169154.210941073,95878.4087251536,53486.1992936507,118292.17829248,110674.869583615,25337.0821817798,25923.8472588654,156832.969460046,166216.484867645,170942.135768862,48037.9913726703,140053.306566334,141680.12284783,173224.222160352,162546.463861851,168760.68104174,2450.97957734779,372119.776273293,37503.2301694415,93104.6114086494,95710.8293572002,399273.339285221,117344.289209752,113127.97939184,397334.631461137,91913.5001668981,90920.0398016736,405164.397407866,403952.710147094,199081.700789603,196246.394512426,89764.5011854573,390129.40017912,385531.975869601,372257.69777591,25102.6673144048,21513.8197060977
"467","samp_loc466",-125.6161333,50.38635,-125.614701723626,50.383309324191,227018.732741659,22975.27059569,18565.4699962394,96826.2087870408,45805.635978256,49719.7737216985,76523.7562368385,84491.4291791672,24560.6331180515,36674.429839097,162680.710407268,144951.509102132,177371.544218828,47622.7518968084,22860.6631813918,169206.399364102,18427.9749009032,23002.4493308082,25869.6115197915,18129.5064203339,170756.410920723,175197.048188239,68294.4773520414,107895.676120043,85556.4108357979,94941.5297342792,89226.8321029719,48738.8028413159,28059.7604356395,174830.721943495,138584.788076179,102567.118613235,35606.9406829183,93758.9219827944,167641.250040051,20192.1794766091,21193.382326792,111432.173702852,102112.285150563,92355.5758903709,147571.874175832,114425.968514959,28787.5919791878,352145.311304139,146330.652272728,73054.8500568091,30662.6406253063,95468.6196241356,87851.3109152703,26710.3116169565,28078.7652440371,134009.410791701,143392.926199301,148118.577100518,25214.4327043258,117229.74789799,118856.564179486,150400.663492008,139722.905193506,145937.122373396,22000.5167135488,349296.217604948,14679.671501097,70281.0527403049,72887.2706888558,376449.780616877,139128.795600973,134912.48578306,374511.072792793,69089.9414985536,68096.4811333292,382340.838739521,381129.151478749,176258.142121259,173422.835844082,66940.9425171128,367305.841510776,362708.417201256,349434.139107566,41168.1078417867,44803.1539541579
"468","samp_loc467",-125.3327167,50.30491667,-125.3327167,50.30491667,205812.749490355,28460.7049251814,40424.3488641706,119589.976844157,22571.2750249093,26485.4127683519,99287.5242939543,107255.197236283,1281.86712067636,20556.8728442147,140951.177310761,123221.976005625,155642.011122321,24388.3909434618,455.926071664386,147476.866267595,29237.3111976597,18809.6406608163,21587.3637912055,13944.3176161645,149026.877824216,153467.515091732,45060.1163986948,130659.444177159,108320.178892914,117705.297791395,111990.600160088,25504.4418879693,25870.6735359522,153101.188846989,161348.556133295,125330.886670351,12372.5797295717,116522.69003991,145911.716943545,15209.3463464489,37887.2776211421,134195.941759968,124876.053207678,115119.343947487,170335.642232948,137189.736572075,5513.92979729209,374909.079361255,169094.420329844,95818.618113925,53426.4086824221,118232.387681251,110615.078972386,25277.2915705511,25864.0566476367,156773.178848817,166156.694256416,170882.345157634,47978.2007614416,139993.515955106,141620.332236602,173164.431549124,162486.673250622,168700.890430512,2396.13451951941,372059.985662064,37443.4395582129,93044.8207974208,95651.0387459716,399213.548673993,117399.262504466,113182.952686553,397274.840849909,91853.7095556695,90860.249190445,405104.606796637,403892.919535865,199021.910178375,196186.603901198,89704.7105742286,390069.609567892,385472.185258372,372197.907164681,25050.5508469044,21568.7930008113
"469","samp_loc468",-125.3319667,50.30501667,-125.3319667,50.30501667,205758.533914399,28515.04426983,40478.6882088192,119644.316188805,22517.0594489538,26431.1971923964,99341.8636386029,107309.536580932,1228.42757196698,20589.312858189,140896.961734805,123167.76042967,155587.795546366,24334.1753675063,505.567908510777,147422.65069164,29291.6505423083,18863.9800054649,21641.7031358541,13998.6569608132,148972.66224826,153413.299515776,45005.9008227392,130713.783521807,108374.518237562,117759.637136044,112044.939504736,25450.2263120138,25925.0128806008,153046.973271033,161402.895477943,125385.226015,12318.3641536162,116577.029384559,145857.501367589,15263.6856910975,37941.6169657907,134250.281104616,124930.392552327,115173.683292135,170389.981577597,137244.075916723,5460.31224682039,374963.418705904,169148.759674493,95872.9574585736,53480.7480270707,118286.7270259,110669.418317035,25331.6309151997,25918.3959922854,156827.518193466,166211.033601065,170936.684502282,48032.5401060902,140047.855299754,141674.67158125,173218.770893772,162541.012595271,168755.22977516,2432.33126859466,372114.325006713,37497.7789028615,93099.1601420694,95705.3780906202,399267.888018641,117345.04692851,113128.737110598,397329.180194557,91908.0489003181,90914.5885350936,405158.946141286,403947.258880514,199076.249523023,196240.943245846,89759.0499188772,390123.94891254,385526.524603021,372252.24650933,25082.9908608788,21514.5774248557
"470","samp_loc469",-125.6527667,50.36486667,-125.6527667,50.36486667,229269.976981848,26223.0122566214,15931.1200307205,94191.8588215219,48056.8802184444,51971.017961887,73889.4062713195,81857.0792136483,26811.8773582399,38925.6740792854,164931.954647456,147202.75334232,179622.788459016,49873.9961369969,25111.9074215802,171457.64360429,21675.7165618346,25354.7314851289,28221.8936741122,20481.7885746546,173007.655160911,177448.292428427,70545.7215922299,105261.326154524,82922.060870279,92307.1797687602,86592.482137453,50990.0470815044,31307.5020965709,177081.966183684,135950.43811066,99932.7686477166,37858.1849231068,91124.5720172755,169892.49428024,22544.4616309298,18559.032361273,108797.823737333,99477.9351850437,89721.225924852,144937.524210314,111791.61854944,31038.8362193762,349510.96133862,143696.302307209,70420.5000912902,28028.2906597873,92834.2696586167,85216.9609497514,29958.0532778879,31326.5069049685,131375.060826182,140758.576233782,145484.227134999,22580.0827388069,114595.397932471,116222.214213967,147766.313526489,137088.555227987,143302.772407877,24251.7609537372,346661.867639429,12045.3215355781,67646.702774786,70252.9207233369,373815.430651358,141380.039841161,137163.730023249,371876.722827274,66455.5915330347,65462.1311678103,379706.488774002,378494.80151323,173623.79215574,170788.485878563,64306.5925515939,364671.491545257,360074.067235737,346799.789142047,43419.3520819751,47054.3981943463
"471","samp_loc470",-126.00995,50.47758333,-126.00995,50.47758333,258874.213132645,50434.0335853153,24689.170702092,66480.7213290823,77661.1163692418,81575.2541126844,46178.2687788799,54585.844851282,56416.1135090373,68529.9102300828,194536.190798253,176806.989493118,209227.024609814,79478.2322877943,54716.1435723776,201061.879755088,46018.9434523584,54958.9676359263,54892.8140387153,50086.024725452,202611.891311709,207052.528579224,100149.957743027,77550.1886620844,55650.8265079128,64596.0422763206,59321.2477750867,80594.2832323018,55616.4298180744,206686.202334481,108679.203748294,72221.6311552769,67462.4210739042,63413.4345248359,199496.730431037,52148.6977817272,26927.7535829491,81086.6862448934,71766.7976926041,62010.0884324123,117666.289847947,84080.4810570004,60643.0723701736,322239.726976254,116425.067944843,42709.3625988506,9145.80620886092,65123.132166177,57505.8234573117,54266.9809993914,55635.434626472,104103.826463816,113487.341871415,118212.992772633,14416.3773946339,87324.1635701047,88950.9798516009,120495.079164123,109817.320865621,116031.538045511,53855.9971045346,319390.633277063,20744.9426182581,39935.5652823464,42541.7832308972,346544.196288992,170984.275991958,166767.966174046,344605.488464908,38744.4540405951,37750.9936753706,352435.254411636,351223.567150864,146352.557793374,143517.251516197,36595.4550591543,337400.257182891,332802.832873371,319528.55477968,73023.5882327725,76658.6343451437
"472","samp_loc471",-126.0994333,50.4531,-126.0994333,50.4531,262405.814571917,55487.1174060165,29224.3247042745,60971.7505395576,81192.7178085138,85106.8555519564,40669.2979893552,48585.8302952777,59947.7149483094,72061.5116693548,198067.792237525,180338.59093239,212758.626049086,83009.8337270663,58247.7450116497,204593.48119436,51072.0272730596,58490.5690751984,59945.8978594166,53617.626164724,206143.492750981,210584.130018496,103681.559182299,72041.2178725597,49650.8119519085,59087.0714867959,53321.2332190824,84125.8846715738,60669.5136387757,210217.803773753,102679.189192289,66712.6603657522,70994.0225131762,57904.4637353112,203028.331870309,55680.2992209992,31852.2370348271,75577.7154553687,66257.8269030794,56501.1176428876,111666.275291943,78571.5102674757,64174.6738094457,316239.71242025,110425.053388839,37200.3918093259,15466.8660465985,59614.1613766523,51996.852667787,59320.0648200926,60688.5184471732,98103.8119078117,107487.327315411,112212.978216628,20716.6881068766,81324.1490141003,82950.9652955966,114495.064608118,103817.306309617,110031.523489507,57387.5985438067,313390.618721059,24276.5440575301,34426.5944928217,37032.8124413725,340544.181732987,174515.87743123,170299.567613318,338605.473908903,33235.4832510704,32242.0228858459,346435.239855632,345223.55259486,140352.543237369,137517.236960193,31086.4842696296,331400.242626886,326802.818317367,313528.540223676,76555.1896720446,80190.2357844157
"473","samp_loc472",-125.3323833,50.30491667,-125.3323833,50.30491667,205789.096100848,28483.4078143887,40447.0517533779,119612.679733364,22547.6216354023,26461.7593788449,99310.2271831616,107277.90012549,1260.07494111612,20566.7471972483,140927.523921254,123198.322616118,155618.357732814,24364.7375539548,474.941050249524,147453.212878088,29260.014086867,18832.3435500236,21610.0666804128,13967.0205053718,149003.224434709,153443.861702225,45036.4630091878,130682.147066366,108342.881782121,117728.000680602,112013.303049295,25480.7884984623,25893.3764251595,153077.535457482,161371.259022502,125353.589559559,12348.9263400647,116545.392929118,145888.063554038,15232.0492356562,37909.9805103494,134218.644649175,124898.756096886,115142.046836694,170358.345122156,137212.439461282,5491.98769828258,374931.782250462,169117.123219051,95841.3210031323,53449.1115716294,118255.090570459,110637.781861593,25299.9944597584,25886.759536844,156795.881738024,166179.397145624,170905.048046841,48000.9036506489,140016.218844313,141643.035125809,173187.134438331,162509.376139829,168723.593319719,2407.84729210071,372082.688551271,37466.1424474202,93067.5236866281,95673.7416351789,399236.2515632,117375.609114959,113159.299297046,397297.543739116,91876.4124448767,90882.9520796523,405127.309685844,403915.622425072,199044.613067582,196209.306790405,89727.4134634359,390092.312457099,385494.888147579,372220.610053889,25060.4251999381,21545.1396113043
"474","samp_loc473",-125.3396667,50.179,-125.3396667,50.179,196416.265584134,37196.0564673352,48505.3433744112,127669.847284711,36244.4427570004,40158.580500443,107367.394734509,115335.067676837,15927.9392488777,6071.96268157198,132078.243249743,114349.041944607,146769.077061303,38061.5586755529,14514.1892873261,138603.932206577,37972.6627398135,27544.9922029701,30322.7153333594,22679.6691583183,140153.943763198,144594.581030714,58733.2841307859,138739.314617713,116400.049333468,125785.168231949,120070.470600642,39177.6096200604,34606.025078106,144228.25478597,169428.426573849,133410.757110906,26045.7474616628,124602.560480465,137038.782882526,23944.6978886027,45968.2721313827,142275.812200522,132955.923648233,123199.214388041,178415.512673503,145269.607012629,19739.3510781825,382988.94980181,177174.290770399,103898.488554479,61506.2791229765,126312.258121806,118694.949412941,34012.643112705,34599.4081897906,164853.049289371,174236.564696971,178962.215598188,56058.071201996,148073.38639566,149700.202677156,181244.301989678,170566.543691176,176780.760871066,12534.1854493288,380139.856102618,45523.3099987673,101124.691237975,103730.909186526,407293.419114547,108526.328443448,104310.018625535,405354.711290463,99933.5799962239,98940.1196309994,413184.477237191,411972.78997642,207101.780618929,204266.474341752,97784.581014783,398149.480008446,393552.055698927,380277.777605236,10565.6406842617,35241.9607329023
"475","samp_loc474",-126.1639833,50.45721667,-126.1639833,50.45721667,267000.858064675,60082.1608987744,33819.3681970324,56819.5179659639,85787.7613012717,89701.8990447143,36517.0654157615,44039.4405002633,64542.7584410672,76656.5551621127,202662.835730283,184933.634425148,217353.669541844,87604.8772198242,62842.7885044075,209188.524687118,55667.0707658175,63085.6125679562,64540.9413521745,58212.6696574819,210738.536243739,215179.173511254,108276.602675057,67888.985298966,45104.4221568941,54731.7997271853,48774.843424068,88720.9281643317,65264.5571315335,214812.847266511,98132.7993972751,62560.4277921585,75589.0660059341,53752.2311617174,207623.375363067,60275.3427137571,36447.2805275849,71425.482881775,62105.5943294856,52348.8850692939,107119.885496929,74419.277693882,68769.7173022035,311693.322625235,105878.663593824,33048.1592357321,19960.4307403657,55461.9288030586,47844.6200941933,63915.1083128505,65283.5619399311,93557.4221127973,102940.937520397,107666.588421614,25230.9325673936,76777.759219086,78404.5755005822,109948.674813104,99270.9165146023,105485.133694492,61982.6420365645,308844.228926044,28871.587550288,30274.3619192279,32880.5798677788,335997.791937973,179110.920923988,174894.611106076,334059.084113889,29083.2506774766,28089.7903122522,341888.850060617,340677.162799845,135806.153442355,132970.847165178,26934.2516960358,326853.852831872,322256.428522352,308982.150428662,81150.2331648024,84785.2792771736
"476","samp_loc475",-126.0101,50.4773,-126.0101,50.4773,258851.647542801,50434.5218199508,24689.6589367275,66461.518713477,77638.5507793971,81552.6885228397,46159.0661632746,54566.6422356767,56393.5479191927,68507.3446402382,194513.625208409,176784.423903273,209204.459019969,79455.6666979496,54693.577982533,201039.314165243,46019.4316869939,54936.4020460817,54893.3022733508,50063.4591356073,202589.325721864,207029.96298938,100127.392153183,77530.9860464791,55631.6238923075,64576.8396607153,59302.0451594814,80571.7176424571,55616.9180527099,206663.636744637,108660.001132688,72202.4285396716,67439.8554840595,63394.2319092305,199474.164841193,52126.1321918825,26928.2418175846,81067.4836292881,71747.5950769987,61990.885816807,117647.087232342,84061.2784413951,60620.506780329,322220.524360649,116405.865329238,42690.1599832452,9146.29444349645,65103.9295505717,57486.6208417064,54267.4692340269,55635.9228611075,104084.623848211,113468.13925581,118193.790157027,14416.8656292694,87304.9609544993,88931.7772359956,120475.876548517,109798.118250016,116012.335429906,53833.43151469,319371.430661458,20722.3770284134,39916.362666741,42522.5806152919,346524.993673386,170961.710402114,166745.400584201,344586.285849302,38725.2514249898,37731.7910597653,352416.051796031,351204.364535259,146333.355177768,143498.048900591,36576.2524435489,337381.054567285,332783.630257766,319509.352164075,73001.0226429279,76636.0687552991
"477","samp_loc476",-125.3398333,50.1892,-125.3398333,50.1892,197520.558719154,36171.7241984543,47494.2443007957,126658.748211096,35220.1104881195,39134.2482315621,106356.295660893,114323.968603222,14903.6069799968,7176.2558165911,133182.536384762,115453.335079626,147873.370196322,37037.226406672,13489.8570184453,139708.225341596,36948.3304709326,26520.6599340893,29298.3830644785,21655.3368894375,141258.236898217,145698.874165733,57708.951861905,137728.215544098,115388.950259853,124774.069158334,119059.371527027,38153.2773511795,33581.6928092251,145332.54792099,168417.327500234,132399.65803729,25021.4151927819,123591.461406849,138143.076017545,22920.3656197218,44957.1730577672,141264.713126907,131944.824574617,122188.115314426,177404.413599887,144258.507939014,18715.0188093016,381977.850728194,176163.191696783,102887.389480864,60495.180049361,125301.15904819,117683.850339325,32988.3108438241,33575.0759209097,163841.950215756,173225.465623355,177951.116524573,55046.9721283805,147062.287322045,148689.103603541,180233.202916062,169555.444617561,175769.661797451,11509.853180448,379128.757029003,44512.2109251517,100113.59216436,102719.81011291,406282.320040931,109630.621578467,105414.311760554,404343.612216847,98922.4809226083,97929.0205573839,412173.378163576,410961.690902804,206090.681545314,203255.375268137,96773.4819411675,397138.38093483,392540.956625311,379266.67853162,11669.9338192808,34217.6284640214
"478","samp_loc477",-126.0095167,50.47738333,-126.0095167,50.47738333,258840.012668243,50397.9062854933,24653.0434022701,66503.8662791455,77626.9159048392,81541.0536482818,46201.4137289431,54608.9898013452,56381.9130446347,68495.7097656802,194501.990333851,176772.789028715,209192.824145411,79444.0318233917,54681.943107975,201027.679290685,45982.8161525365,54924.7671715237,54856.6867388934,50051.8242610494,202577.690847306,207018.328114822,100115.757278625,77573.3336121476,55673.971457976,64619.1872263838,59344.3927251499,80560.0827678992,55580.3025182525,206652.001870079,108702.348698357,72244.7761053401,67428.2206095016,63436.5794748991,199462.529966635,52114.4973173246,26891.6262831272,81109.8311949566,71789.9426426673,62033.2333824755,117689.43479801,84103.6260070636,60608.871905771,322262.871926317,116448.212894906,42732.5075489138,9109.678909039,65146.2771162402,57528.9684073749,54230.8536995694,55599.3073266501,104126.971413879,113510.486821479,118236.137722696,14380.2500948119,87347.3085201678,88974.1248016641,120518.224114186,109840.465815684,116054.682995574,53821.796640132,319413.778227126,20710.7421538555,39958.7102324096,42564.9281809604,346567.341239055,170950.075527556,166733.765709643,344628.633414971,38767.5989906583,37774.1386254338,352458.399361699,351246.712100927,146375.702743437,143540.39646626,36618.6000092174,337423.402132954,332825.977823434,319551.699729744,72989.3877683699,76624.4338807411
"479","samp_loc478",-125.33255,50.30498333,-125.33255,50.30498333,205800.254032638,28474.2397770853,40437.8837160745,119603.511696061,22558.7795671928,26472.9173106353,99301.0591458582,107268.732088187,1268.03133955234,20568.5416805304,140938.681853044,123209.480547909,155629.515664605,24375.8954857452,469.859050364546,147464.370809879,29250.8460495636,18823.1755127202,21600.8986431095,13957.8524680685,149014.382366499,153455.019634015,45047.6209409782,130672.979029063,108333.713744818,117718.832643299,112004.135011992,25491.9464302527,25884.2083878561,153088.693389272,161362.090985199,125344.421522255,12360.0842718552,116536.224891814,145899.221485828,15222.8811983528,37900.812473046,134209.476611872,124889.588059582,115132.878799391,170349.177084852,137203.271423979,5500.12226547319,374922.614213159,169107.955181748,95832.1529658289,53439.943534326,118245.922533155,110628.61382429,25290.8264224551,25877.5914995407,156786.713700721,166170.22910832,170895.880009538,47991.7356133456,140007.05080701,141633.867088506,173177.966401028,162500.208102526,168714.425282416,2408.42207909075,372073.520513968,37456.9744101168,93058.3556493247,95664.5735978755,399227.083525896,117386.767046749,113170.457228837,397288.375701813,91867.2444075734,90873.7840423489,405118.141648541,403906.454387769,199035.445030279,196200.138753102,89718.2454261325,390083.144419796,385485.720110276,372211.442016585,25062.2196832201,21556.2975430947
"480","samp_loc479",-126.1633167,50.45743333,-126.1633167,50.45743333,266956.984224532,60038.2870586317,33775.4943568897,56843.0352358626,85743.887461129,89658.0252045716,36540.5826856603,44076.4582567984,64498.8846009245,76612.68132197,202618.961890141,184889.760585005,217309.795701701,87561.0033796815,62798.9146642648,209144.650846975,55623.1969256748,63041.7387278135,64497.0675120317,58168.7958173392,210694.662403596,215135.299671112,108232.728834914,67912.5025688647,45141.4399134292,54768.8174837204,48811.8611806031,88677.054324189,65220.6832913908,214768.973426368,98169.8171538101,62583.9450620573,75545.1921657914,53775.7484316162,207579.501522924,60231.4688736144,36403.4066874422,71449.0001516738,62129.1115993844,52372.4023391927,107156.903253464,74442.7949637808,68725.8434620608,311730.340381771,105915.68135036,33071.6765056309,19911.246428805,55485.4460729574,47868.1373640921,63871.2344727078,65239.6880997884,93594.4398693324,102977.955276932,107703.606178149,25181.7834093342,76814.776975621,78441.5932571173,109985.692569639,99307.9342711374,105522.151451027,61938.7681964218,308881.246682579,28827.7137101453,30297.8791891267,32904.0971376776,336034.809694508,179067.047083846,174850.737265933,334096.101870424,29106.7679473754,28113.307582151,341925.867817152,340714.180556381,135843.17119889,133007.864921713,26957.7689659346,326890.870588407,322293.446278888,309019.168185197,81106.3593246597,84741.4054370309
"481","samp_loc480",-125.6156667,50.388,-125.613537872403,50.3835051698854,226957.320156287,22889.7418859849,18651.0239270095,96911.762717811,45744.2233928839,49658.3611363264,76609.3101676086,84576.9831099373,24499.2205326794,36613.0172537249,162619.297821895,144890.09651676,177310.131633456,47561.3393114363,22799.2505960197,169144.98677873,18342.4461911981,22933.4292864732,25800.5914754565,18060.4863759988,170694.998335351,175135.635602866,68233.0647666693,107981.230050813,85641.9647665681,95027.0836650493,89312.386033742,48677.3902559438,27974.2317259344,174769.309358123,138670.342006949,102652.672544006,35545.5280975462,93844.4759135645,167579.837454679,20123.1594322741,21278.9362575621,111517.727633622,102197.839081333,92441.129821141,147657.428106603,114511.522445729,28726.1793938157,352230.865234909,146416.206203498,73140.4039875792,30748.1945560764,95554.1735549057,87936.8648460404,26624.7829072513,27993.236534332,134094.964722471,143478.480130071,148204.131031288,25299.9866350959,117315.30182876,118942.118110256,150486.217422778,139808.459124276,146022.676304166,21939.1041281767,349381.771535718,14765.2254318672,70366.606671075,72972.8246196259,376535.334547647,139067.3830156,134851.073197688,374596.626723563,69175.4954293237,68182.0350640993,382426.392670291,381214.705409519,176343.696052029,173508.389774852,67026.4964478829,367391.395441546,362793.971132026,349519.693038336,41106.6952564146,44741.7413687858
