fish_id,dfo,fac_code,genbc,ahc,fish,v6,farm_dx1,farm_dx2,farm_dx3,Company,Farm,size,type,coll_date,year,sw_entry,sw_transfer,quarter,carcass_sum,km_result,pcr_ihnv,pcr_ipnv,pcr_isav,pcr_vhsv,pcr_prs,pcr_sav,pcr_toti,vcm,bkd,wu,furunculosis,mouth_rot,vibriosis,photobacteriosis,listonelliosis,hks,jaundice,ricketsiosis,loma,anemia,ik_comment,hf_commment,path_comment,ns_mbd,ns_ahs,ns_vpt,ns_gif,ns_vwf,ns_bhm,ns_mrt,heart_peri,heart_myo,liver_cong,liver_nec,liver_itis,spleen_cong,spleen_ellipnec,spleen_wpulpitis,spleen_capprolif,kid_itis,kid_osis,kid_inthplasia,kid_nec,kid_glomitis,pancreatitis,enteritis,cns_itis,cns_malacia,cns_gliosis,cns_cong,cns_msporidia,gill_itis,gill_cong,gil_prolif,skinmus_itisnec,nud,chip,geneticsassignednumber,avgct_hkg,hkgalert,stddevoffamctvic_hkg,sumlowctfails,assayrepsdalert,Arena,ASPV,COV,CTV,MitoV,Ortho,ReoV,SmallUK,Toti,avgct_prv,avgct_ae_hyd,avgct_ae_sal,avgct_aspv,avgct_c_b_cys,avgct_ce_sha,avgct_cr_sal,avgct_de_sal,avgct_fa_mar,avgct_fl_psy,avgct_gy_sal,avgct_ic_hof,avgct_ic_mul,avgct_ihnv,avgct_ipnv,avgct_isav7,avgct_isav8,avgct_ku_thy,avgct_lo_sal,avgct_my_arc,avgct_my_cer,avgct_my_ins,avgct_na_sal,avgct_ne_per,avgct_nu_sal,avgct_omv,avgct_pa_kab,avgct_pa_min,avgct_pa_pse,avgct_pa_ther,avgct_pch_sal,avgct_pisck_sal,avgct_pmcv,avgct_prv,avgct_pspv,avgct_re_sal,avgct_rlo,avgct_sav,avgct_sch,avgct_sp_des,avgct_sp_sal,avgct_te_bry,avgct_ven,avgct_ver,avgct_vhsv,avgct_vi_ang,avgct_vi_sal,,,,,calc_ae_hyd,calc_ae_sal,calc_aspv,calc_c_b_cys,calc_ce_sha,calc_cr_sal,calc_de_sal,calc_fa_mar,calc_fl_psy,calc_gy_sal,calc_ic_hof,calc_ic_mul,calc_ihnv,calc_ipnv,calc_isav7,calc_isav8,calc_ku_thy,calc_lo_sal,calc_my_arc,calc_my_cer,calc_my_ins,calc_na_sal,calc_ne_per,calc_nu_sal,calc_omv,calc_pa_kab,calc_pa_min,calc_pa_pse,calc_pa_ther,calc_pch_sal,calc_pisck_sal,calc_pmcv,calc_prv,calc_pspv,calc_re_sal,calc_rlo,calc_sav,calc_sch,calc_sp_des,calc_sp_sal,calc_te_bry,calc_ven,calc_ver,calc_vhsv,calc_vi_ang,calc_vi_sal,dup,ae_hyd_call,ae_sal_call,aspv_call,c_b_cys_call,ce_sha_call,cr_sal_call,de_sal_call,fa_mar_call,fl_psy_call,gy_sal_call,ic_hof_call,ic_mul_call,ihnv_call,ipnv_call,isav7_call,isav8_call,ku_thy_call,lo_sal_call,my_arc_call,my_cer_call,my_ins_call,na_sal_call,ne_per_call,nu_sal_call,omv_call,pa_kab_call,pa_min_call,pa_pse_call,pa_ther_call,pch_sal_call,pisck_sal_call,pmcv_call,prv_call,pspv_call,re_sal_call,rlo_call,sav_call,sch_call,sp_des_call,sp_sal_call,te_bry_call,ven_call,ver_call,vhsv_call,vi_ang_call,vi_sal_call,_merge,salmon,salmon2,coll_date1,sw_entry1,time_sea,month_sea,month_sea6,month_sea4,heart_peri1,heart_myo1,liver_cong1,liver_nec1,liver_itis1,spleen_cong1,spleen_ellipnec1,spleen_wpulpitis1,spleen_capprolif1,kid_itis1,kid_osis1,kid_inthplasia1,kid_nec1,kid_glomitis1,pancreatitis1,enteritis1,cns_itis1,cns_malacia1,cns_gliosis1,cns_cong1,cns_msporidia1,gill_itis1,gill_cong1,gill_prolif1,samp,zone2,zone1,zone,fac_code,c_noted,,,,,,
G223,A.3.4-116,45,223,12.3644,3,G223,no_dz,,,Marine Harvest,Bell Island,1,G,2012-06-09,2012,2012-04-06,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain hemorrhage,,BHM-suspect trauma,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,New,3_May262015_1195,G223,12.753893,0,0.048251718,0,,999,-999,999,-999,999,999,999,999,999,0,0,28.128527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.676037,0,26.253693,18.359169,0,0,0,0,0,0,0,0,0,0,0,0,19.262091,0,0,26.300591,0,,,,,0,0.075152136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91406512,0,0.45235366,1663.2267,0,0,0,0,0,0,0,0,0,0,0,0,33.312447,0,0,0.89777482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,matched (3),A,Atlantic,19242,19148,94,3.1333334,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.3644,3.4,3.4000001,34,45,,,,,,,
G234,A.3.2-140,20,234,12.4293,4,G234,no_dz,,,Mainstream,Brent Island,1,G,18/10/2012,2012,20/01/2011,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,PC-congestion,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,New,3_May262015_1195,G234,10.239504,0,0.085338682,0,,999,-999,999,-999,999,999,999,999,999,22.322599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.330757,29.210939,0,0,0,22.322599,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.90285,0.19192001,0,0,0,1.742962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19284,18647,637,21.233334,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.4293,3.2,3.2,32,20,,,,,,,
G216,A.2.4-93,25,216,12.3247,4,G216,no_dz,,,Grieg Seafood,Concepcion,1,G,27/07/2012,2012,2011-04-01,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mild BHM,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,New,3_May262015_1195,G216,18.611725,0,0.36032438,0,,999,-999,999,-999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.88777,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5521827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19201,18631,570,19,4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.3247,2.4,2.4000001,24,25,,,,,,,
G272,A.2.4-43,25,272,13-1619,6,G272,furunculosis,,,Grieg Seafood,Concepcion,1,G,15/04/2013,2013,2013-01-02,,2,1,,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,Aeromonas salmonicida infection,Distribution and appearance of bacterial colonies in organs suggestive of furunculosis.,__,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,New,3_May262015_1195,G272,11.290208,0,0.086319439,0,pa_ther,999,-999,999,-999,999,999,999,999,999,0,0,10.551407,0,24.543884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.379036,0,25.609196,0,0,0,16.585003,0,0,0,0,0,0,19.638792,0,0,0,0,,,,,0,17616.693,0,2.2952406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005969405,0,2.2827115,0,0,0,393.12381,0,0,0,0,0,0,25.238352,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19463,19390,73,2.4333334,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13-1619,2.4,2.4000001,24,25,,,,,,,
G233,A.3.2-147,69,233,12.4295,6,G233,no_dz,,,Marine Harvest,Cyrus Rocks,1,G,17/10/2012,2012,2011-01-01,,4,1,,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Systemic dz with inflammatory lesions in kidney and gill. P salmonis PCR positive pool,,#NAME?,0,2,0,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,New,3_May262015_1195,G233,11.168097,0,0.0842999,0,,999,-999,999,-999,999,999,999,999,999,21.011595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.054976,0,17.470499,0,21.011595,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.579338,0,513.91681,0,4.5604014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19283,18628,655,21.833334,4,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.4295,3.2,3.2,32,69,,,,,,,
G279,A.3.3-61,36,279,13-1931,3,G279,BKD,,,Marine Harvest,Doctor Islet,1,G,2013-09-05,2013,2012-01-04,,2,1,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,Rs infection,BKD-like lesions.,"VWF on spleen and kidney, pale gills, enlarged kidney/swollen kidney, hemorrhaging on swim bladder, suspect BKD",0,0,0,1,1,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,3_May262015_1195,G279,10.781195,0,0.09324684,0,,999,-999,999,-999,999,999,999,999,999,19.066372,0,24.311705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.228329,0,0,0,0,0,0,0,0,0,0,0,18.206585,0,23.372301,0,19.066372,0,14.534102,0,0,0,0,0,0,21.519144,0,0,24.30617,0,,,,,0,1.0944821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50490212,0,0,0,0,0,0,0,0,0,0,0,1778.9449,0,8.9908504,0,19.002533,0,1684.7172,0,0,0,0,0,0,6.4031959,0,0,2.6403124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,matched (3),A,Atlantic,19487,19084,403,13.433333,3,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-1931,3.3,3.3,33,36,,,,,,,
G207,A.3.4-65,34,207,12.2616,4,G207,no_dz,,,Marine Harvest,Doyle,1,G,19/06/2012,2012,2011-10-08,,2,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Systemic dz with mild chronic lesions,,__,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,3_May262015_1195,G207,11.592913,0,0.20484342,0,,999,-999,999,-999,999,999,999,999,999,11.050725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.805922,0,0,0,0,0,0,0,0,0,0,0,13.654883,0,0,0,11.050725,0,25.712118,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8940434,0,0,0,0,0,0,0,0,0,0,0,82156.352,0,0,0,6726.7827,0,0.62073946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19163,18849,314,10.466666,2,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2616,3.4,3.4000001,34,34,,,,,,,
G221,A.3.3-113,32,221,12.3498,6,G221,no_dz,,,Marine Harvest,Glacier Falls,1,G,29/08/2012,2012,2011-01-01,,3,1,,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Moderate systemic dz with gross and microscopic lesions consistent consistent with positive P.salmonis PCR,,"ascites, pseudocapsule on liver, deformed heart",0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,New,3_May262015_1195,G221,9.5546827,0,0.083248518,0,,999,-999,999,-999,999,999,999,999,999,16.103867,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,25.368839,0,0,0,0,0,0,0,0,0,0,0,14.085241,0,0,0,16.103867,0,20.967472,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.94381255,0,0,0,0,0,0,0,0,0,0,0,56659.512,0,0,0,166.17218,0,17.580578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19234,18628,606,20.200001,4,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,12.3498,3.3,3.3,33,32,,,,,,,
G224,A.3.5-118,50,224,12.3646,4,G224,no_dz,,,Marine Harvest,Goat Cove,1,G,2012-05-09,2012,2010-06-10,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,"Systemic dz with hepatic necrosis, cause unknown",,Pink Gills,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,New,3_May262015_1195,G224,10.685899,0,0.083320186,0,,999,-999,999,-999,999,999,999,999,999,21.003832,0,0,0,25.235462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.460901,0,0,0,21.003832,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1.5995297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.038902,0,0,0,4.5891943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19241,18541,700,23.333334,4,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.3646,3.5,3.5,35,50,,,,,,,
G253,A.3.2-20,49,253,13-0325,1,G253,no_dz,,,Mainstream,Hardwicke Island,1,G,15/01/2013,2013,2012-01-04,,1,1,,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,Death due to heart lesions of unknown cause,"Both compact and spongy cardiac muscle involved, but no skeletal muscle, therefore not sure if CMS or HSMI-like.",ascites; grey covering of L&S; mottled liver; cranial blood vessels dilated; parasites in PC,0,1,0,1,0,1,0,2,3,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,New,3_May262015_1195,G253,10.904672,0,0.56641304,0,,999,-999,999,-999,999,999,999,999,999,11.753471,0,25.378176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.306114,0,0,0,11.753471,0,16.173819,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0.51921242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612.6936,0,0,0,4020.1011,0,528.10431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19373,19084,289,9.6333332,2,3,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13-0325,3.2,3.2,32,49,,,,,,,
G239,A.3.5-156,5,239,12.4429,2,G239,no_dz,,,Marine Harvest,Jackson Pass,1,G,30/10/2012,2012,2012-01-05,,4,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,(no comment),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,3_May262015_1195,G239,12.278887,0,0.26399076,0,,999,-999,999,-999,999,999,999,999,999,24.028223,0,24.818054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.529789,20.741676,0,21.600283,0,24.028223,0,19.234444,0,0,0,0,0,0,16.885948,0,0,21.40082,0,,,,,0,0.76760554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042993203,219.15182,0,30.127794,0,0.49963096,0,60.071289,0,0,0,0,0,0,189.72006,0,0,20.4088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,matched (3),A,Atlantic,19296,19114,182,6.0666666,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4429,3.5,3.5,35,5,,,,,,,
G208,A.3.5-68,24,208,12.2619,3,G208,no_dz,,,Marine Harvest,Kid Bay,1,G,20/06/2012,2012,2010-10-01,,2,1,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,Systemic dz with moderate inflammatory lesions and unidentified intracelluar bacteria,BKD-like changes,"Grey, enlarged kidney & spleen; ascites.",0,1,1,0,1,1,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,3_May262015_1195,G208,9.3616667,0,0.13302401,0,,999,-999,999,-999,999,999,999,999,999,21.978132,0,0,0,18.803898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.094198,0,0,0,21.978132,0,9.894371,0,0,0,0,0,0,0,0,0,12.156878,0,,,,,0,0,0,174.57591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095900163,0,0,0,2.2710304,0,45153.102,0,0,0,0,0,0,0,0,0,21124.436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,matched (3),A,Atlantic,19164,18272,892,29.733334,4,7,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2619,3.5,3.5,35,24,,,,,,,
G280,A.2.4-56,35,280,13-2177,2,G280,no_dz,,,Marine Harvest,Koskimo Bay,0,G,21/05/2013,2013,2012-08-12,,2,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,VPT on liver and pyloric caeca,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,New,3_May262015_1195,G280,11.781508,0,0.013604524,0,,999,-999,999,-999,999,999,999,999,999,26.747826,0,25.912485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.241764,0,23.162479,0,26.747826,0,18.024244,0,0,0,0,0,0,21.558336,0,0,24.342146,0,,,,,0,0.38883102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49078.59,0,10.333046,0,0.079905733,0,141.862,0,0,0,0,0,0,6.2012196,0,0,2.1378596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,matched (3),A,Atlantic,19499,19335,164,5.4666667,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13-2177,2.4,2.4000001,24,35,,,,,,,
G283,A.2.4-58,33,283,13-2179,1,G283,BKD,,,Marine Harvest,Mahatta West,1,G,23/05/2013,2013,2011-01-11,1,2,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Microscopic granulomatous response described is consistent with gross presentation along with grey kidney and muscle hemorrhage - no agent found and pathogist's 1st R/O is aberrant  vaccine,Granulomatous responses to aberrant vaccine.,"Grey swollen kidney, muscle hemorrhage",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,New,3_May262015_1195,G283,10.849927,0,0.1130787,0,,999,-999,999,-999,999,999,999,999,999,22.059662,0,21.907598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11.500899,0,21.503511,0,22.059662,0,14.233185,0,0,0,0,0,0,18.792559,0,0,23.072447,0,,,,,0,5.9299369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,495447.03,0,31.321943,0,2.187963,0,2095.3657,0,0,0,0,0,0,47.00045,0,0,5.6748538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,matched (3),A,Atlantic,19501,18932,569,18.966667,4,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13-2179,2.4,2.4000001,24,33,,,,,,,
G278,A.3.3-55,15,278,13-1930,4,G278,no_dz,,,Mainstream,Maude Island,1,G,2013-07-05,2013,2011-01-10,1,2,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Adhesion around hindgut and swim bladder, pink brain",0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New,3_May262015_1195,G278,11.118179,0,0.040153403,0,,999,-999,999,999,999,999,999,999,999,22.755552,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.755552,0,10.43581,0,0,0,0,0,0,22.826981,0,0,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2748824,0,30750.205,0,0,0,0,0,0,2.4521267,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,matched (3),A,Atlantic,19485,18901,584,19.466667,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-1930,3.3,3.3,33,15,,,,,,,
G815,P.2-99,79,815,13-3826,2,G815,no_dz,,,Creative Salmon,McCalls,1,G,2013-12-09,2013,2013-01-02,,3,1,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,Systemic dz with gross and microscopic lesions consistent with BKD,BKD or RLO?,"anemic, pale gills, clot in body cavity, organs pale, kidney grey, swollen, suspect BKD",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,New,13_June302015_1193_1229,G815,13.186064,0,0.1054666,0,,999,-999,999,999,999,999,999,999,999,21.177582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.039814,0,0,0,0,0,17.238266,0,0,0,0,11.727736,0,25.546173,0,21.177582,0,18.395998,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.60077,0,0,0,0,0,325.00864,0,0,0,0,5610226.5,0,2.7305961,0,7.7901707,0,369.9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),P,Pacific,19613,19390,223,7.4333334,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13-3826,02-Sep,29,2,79,,,,,,,
G913,A.2.3-107,66,913,13-3829,8,G913,no_dz,,,Mainstream,Millar Channel,1,G,2013-10-09,2013,2012-01-12,,3,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Microsporidia cerebralis encephalitis,,no comments,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,New,10_June92015_1230,G913,12.771829,0,0.05004663,0,,999,-999,999,24.46353206,999,999,999,999,999,23.201815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.953543,0,21.920691,0,23.201815,0,0,0,0,0,0,0,0,25.43449,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.0588,0,50.02161,0,4.3656282,0,0,0,0,0,0,0,0,1.1304625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19611,19328,283,9.4333334,2,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,13-3829,2.3,2.3,23,66,,,,,,,
