hkg_Alert,Unique,Fish,Alternate,Prog,Species,Spp_Group,Trip,Location,SWFW,Year,Date,SEASON1,Stock,Stock_Region,Histology,SmAd,HW,HatcheryWild,Set,STATION,STATION_NAME,Length,Mass,Sex,Comments,Comments 2,Dissection Comments,catch_R,Ec_Wc_VanIsle,Catch_Sub_region,Catch_Region,Zone,Latitude,Longitude,Unique1,Tissue,LOD,Value,ae_hyd,ae_sal,arena1,arena2,ascv,aspv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,gy_sal,hkg,ic_hof,ic_mul,ihnv,ipnv,isav7,isav8,ku_thy,lo_sal,mitov,mo_vis,my_arc,my_cer,my_ins,na_sal,ne_per,omv,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,pmcv,prv,pspv,re_sal,reov,rlo,sav,sch,sgpx,smallUK,sp_des,sp_sal,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
OK,1000-0208-131-G725,G725,DFO-A.2.4-60  AHC-11.5072,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2011,29-Nov-11,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-87,Grieg Seafood,Concepcion or Manhatta West,,,,,,Scale loss,P025,WCVI,WCVI,WCVI,WCVI,49.65673775,-126.4823355,1000-0208-131-G725,Mixed,NO,AvgCopy,0,0,0,0,24382.95926,0,0,0,0,0,12.06024413,0,0,0,0,9.80698E+49,0,0,0,0,0,0,1.988284586,0,0,0,0,0,0,0,0,0,0,0,0,0,11886.36555,0,6.104578248,0,1408.176556,0,0,0,0,0,678.5926744,0,0,0,0,0,4.978963691,0,0,0,0,0,0,0
OK,1000-0208-131-G726,G726,DFO-A.2.4-62  AHC-11.507,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2011,29-Nov-11,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-87,Grieg Seafood,Concepcion or Manhatta West,,,,,,Lower jaw in cassette C for mouthrot,P025,WCVI,WCVI,WCVI,WCVI,49.65673775,-126.4823355,1000-0208-131-G726,Mixed,NO,AvgCopy,0,0,0,0,3.43977067,0,0,0,0,0,0,0,0,0,0,1.54408E+30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,9792.764735,0,2.087178597,0,0,0,2.002319227,0,0,0,0,0,0,0,0,0,1217.018581,0,0,0,0,0,0,0
OK,1000-0208-131-G727,G727,DFO-A.2.4-62  AHC-11.507,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2011,29-Nov-11,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-87,Grieg Seafood,Concepcion or Manhatta West,,,,,,section of mandible in cassette C,P025,WCVI,WCVI,WCVI,WCVI,49.65673775,-126.4823355,1000-0208-131-G727,Mixed,NO,AvgCopy,0,0,0,0,3305.057611,0,0,0,0,0,-999,0,0,0,0,3.06266E+39,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,99.07558685,0,0,0,0,0,5.369489011,0,0,0,0,0,0,0,0,0,84.1141248,0,0,0,0,-999,0.271910405,0
OK,1000-0208-131-G73,G73,DFO-A.2.3-13  AHC-13-1049,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,05-Mar-13,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-212,#N/A,#N/A,,,,,,BHM-head trauma,,,,,,,,1000-0208-131-G73,Mixed,NO,AvgCopy,0,0,0,0,116.3939837,0,0,0,0,0,1946.699233,0,0,0,0,9.47106E+45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72802.46321,0,0,0,0.098112655,0,2.454894778,0,0,0,0,0,0,0,0,0,105.829989,0,0,0,0,0,0,0
OK,1000-0208-131-G730,G730,DFO-A.3.2-12  AHC-12.399,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,11-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-89,Marine Harvest,Brougham Point or Thurlow Point,,,,,,Echymotic hemorrhaging on liver,P013,ECVI,DI,VIN,ECVI,50.37240054,-125.3802695,1000-0208-131-G730,Mixed,NO,AvgCopy,0,0,0,0,8634.199222,0,0,0,0,0,63.26787402,0,0,-999,0,1.58057E+23,0.222255312,0,0,0,0,0,0,0,0,0.125371049,0,0,0,0,0,0,0,0,0,0,221.5507515,0,0,0,16.20061766,0,2.050633624,0,0,0,0,0,0,0,0,0,0,0,24.51113735,0,0,0,0,0
OK,1000-0208-131-G731,G731,DFO-A.3.2-14  AHC-12-401,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,13-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-90,Mainstream Canada,Raza or Venture Point,,,,,,__,P013,ECVI,DI,VIN,ECVI,50.32113399,-125.0115409,1000-0208-131-G731,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,554.9491178,0,0,0,0,5.47181E+54,0,0,0,0,0,0,216.0264072,0,0,0,0,0,0,0,0,0,0,0,0,0,41553.83917,0,0,0,9082.318606,0,1.724061072,0,0,0,383.7740372,0,0,0,0,0,0.738732879,0,10.34835253,0,0,3.555750912,0,0
OK,1000-0208-131-G732,G732,DFO-A.3.2-16  AHC-12-403,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,13-Jan-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-90,Mainstream Canada,Raza or Venture Point,,,,,,__,P013,ECVI,DI,VIN,ECVI,50.32113399,-125.0115409,1000-0208-131-G732,Mixed,NO,AvgCopy,0,0,0,0,0,0,1.736674126,0,0,0,108.5673506,0,0,0,0,3.40216E+56,0,0,0,0,0,0,2.695814767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08169268,0,0,0,0,0,5.671011229,0,0,0,57.88758748,0,0,0,0,0,0,0,99.59562842,0,0,0,0,0
OK,1000-0208-131-G733,G733,DFO-A.2.3-2  AHC-12-394,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,25-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-92,Mainstream Canada,Bedwell or Mussel Rock,,,,,,"Red gut, mottled liver, swollen heart and spleen",P024,WCVI,WCVI,WCVI,WCVI,49.26063439,-125.8152594,1000-0208-131-G733,Mixed,NO,AvgCopy,0,0,0,0,12090.38499,0,0,0,0,0,1179.324391,0,0,0,0,5.17851E+29,0,0,0,0,0,0,2.233010536,0,13.4052523,0,0,0,0,0,0,0,0,0,0,0,825.3158977,0,0,0,160.1303507,0,-999,0,0,0,0,0,0,0,0,0,0,0,21.26894517,0,0,0,0,0
OK,1000-0208-131-G734,G734,DFO-A.2.3-4  AHC-12-396,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,25-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-92,Mainstream Canada,Bedwell or Mussel Rock,,,,,,"Pale liver, BHM-mild congestion",P024,WCVI,WCVI,WCVI,WCVI,49.26063439,-125.8152594,1000-0208-131-G734,Mixed,NO,AvgCopy,0,0,0,0,23600.5834,0,4.897137985,0,0,0,156.5271511,0,0,0,0,1.04808E+36,0,0,0,0,0,0,1.613161409,0,0,0,0,0,0,0,0,0,0,0,0,0.004393824,682.0007933,0,0,0,5.498140837,0,0,0,0,0,0,0,0,0,0,0,0.046585957,0,0,0,0,0,0,0
OK,1000-0208-131-G735,G735,DFO-A.2.3-4  AHC-12-396,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,25-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-92,Mainstream Canada,Bedwell or Mussel Rock,,,,,,__,P024,WCVI,WCVI,WCVI,WCVI,49.26063439,-125.8152594,1000-0208-131-G735,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,1452.625635,0,0,0,0,1.96135E+21,0,0,0,0,0,0,-999,0,19.00153561,1.226626199,0,0,0,0,0,0,0,0,0,0,321.8580464,0,0,0,3.115553254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G736,G736,DFO-A.2.3-1  AHC-12-393,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,26-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-93,Mainstream Canada,Bawden or Dixon,,,,,,"Severe BHM, blood in brain cavity",P024,WCVI,WCVI,WCVI,WCVI,49.30699281,-126.0040869,1000-0208-131-G736,Mixed,NO,AvgCopy,0,0,0,0,2824.070481,0,0,0,0,0,0,0,0,0,0,6.58035E+27,0,0,0,0,0,0,0,0,47.65388169,0,0,0,0,0,0,0,0,0,0,0,991.2658298,0,0,0,348.0221116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G737,G737,DFO-A.2.3-3  AHC-12-395,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,26-Jan-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-93,Mainstream Canada,Bawden or Dixon,,,,,,"VPT on liver, eye hemorrhage (unilateral), jaw sample included, mild BHM",P024,WCVI,WCVI,WCVI,WCVI,49.30699281,-126.0040869,1000-0208-131-G737,Mixed,NO,AvgCopy,0,0,0,0,0,0,5.031311915,0,0,0,0,0,0,0,0,1.2859E+31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498.729847,0,0,0,0,0,39.565286,0,0,0,0,0,0,0,0,0,4319.127815,0,809.9213136,0,0,0,0,0
OK,1000-0208-131-G738,G738,DFO-A.2.3-3  AHC-12-395,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,26-Jan-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-93,Mainstream Canada,Bawden or Dixon,,,,,,BHM-suspect head trauma,P024,WCVI,WCVI,WCVI,WCVI,49.30699281,-126.0040869,1000-0208-131-G738,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84335E+24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4725.381837,0,0,0,0,0,0.747407623,0,0,0,0,0,0,0,0,0,13.80898647,0,0,0,0,0,0,0
OK,1000-0208-131-G739,G739,DFO-A.2.3-5  AHC-12-397,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,27-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-94,Mainstream Canada,Bare Bluff,,,,,,Slight BHM,P024,WCVI,WCVI,WCVI,WCVI,49.3269113,-125.7974066,1000-0208-131-G739,Mixed,NO,AvgCopy,0,0,0,0,51.10947798,0,0,0,0,0,760.3382767,0,0,0,0,5.65532E+61,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,5463.531524,0,0,0,349.0361439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G740,G740,DFO-A.2.3-5  AHC-12-397,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,27-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-94,Mainstream Canada,Bare Bluff,,,,,,"Echymotic hemorrhaging on liver, VPT on PC, exophthalmos",P024,WCVI,WCVI,WCVI,WCVI,49.3269113,-125.7974066,1000-0208-131-G740,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,36.41802814,0,0,0,0,1.79026E+56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23202.12267,0,0,0,208.308689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G741,G741,DFO-A.3.2-11  AHC-12-398,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,31-Jan-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-95,Mainstream Canada?,Venture?,,,,,,"male, left pectoral fin missing",P013,ECVI,DI,VIN,ECVI,50.30052415,-125.3346076,1000-0208-131-G741,Mixed,NO,AvgCopy,0,0,0,0,3887.396801,0,0.185667468,0,0,0,1658.499704,0,0,0,0,1.37175E+31,0,0,0,0,0,0,377.8501645,0,-999,0,0,0,0,0,0,0,0,0,0,0,48541.76938,0,0,0,6.369070135,0,-999,0,0,0,0,0,0,0,0,0,-999,0.295632393,0,0,0,0,0,0
OK,1000-0208-131-G742,G742,DFO-A.2.4-6  AHC-12-770,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,07-Feb-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-96,Marine Harvest,Koskimo Bay or Monday Rocks,,,,,,Pale liver,P027,WCVI,WCVI,WCVI,WCVI,50.46089106,-127.9016318,1000-0208-131-G742,Mixed,NO,AvgCopy,0,0,0,0,42982.93776,0,2.28240885,0,0,0,19.72758488,0,0,0,0,6.23315E+32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253239177,1910.524148,0,0,0,1400.729352,0,123.4555317,0,0,0,0,0,0,0,0,0,0,0,2772.05112,0,0,0,0,0
OK,1000-0208-131-G743,G743,DFO-A.2.4-7  AHC-12-771,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,14-Feb-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-97,Grieg Seafood,Atrevida or Muchalat South,,,,,,__,P025,WCVI,WCVI,WCVI,WCVI,49.65673775,-126.4500632,1000-0208-131-G743,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,2008632.134,0,0,0,0,5.18773E+60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.14988781,0,1.845184198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G744,G744,DFO-A.3.3-19  AHC-12-776,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,21-Feb-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-98,Mainstream Canada,Burdwood or Sir Edmund,,,,,,Enlarged spleen,P012,ECVI,JS,VIN,ECVI,50.80213696,-126.4972701,1000-0208-131-G744,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,118.0711506,0,0,0,0,2.25451E+14,0,0,0,0,0,0,13.50873394,0,0,0,0,0,0,0,0,0,0,0,0,0,13603.05971,0,0.83470473,0,1049.942555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G745,G745,DFO-A.3.3-20  AHC-12-777,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,21-Feb-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-98,Mainstream Canada,Burdwood or Sir Edmund,,,,,,"Lesion, large on body surface, pale liver, Congestion in PC, lesion sample taken for bacterio",P012,ECVI,JS,VIN,ECVI,50.80213696,-126.4972701,1000-0208-131-G745,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67732E+21,0,0,0,0,0,0,0,0,2.065993198,0,0,0,0,0,0,0,0,0,0,0,1530.936059,0,0,0,0,0,0,0,0,0,29.80781282,0,0,0,0,0,28.57741909,0,0,0,0,0,0,0
OK,1000-0208-131-G746,G746,DFO-A.3.3-20  AHC-12-777,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,21-Feb-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-98,Mainstream Canada,Burdwood or Sir Edmund,,,,,,Spleen in Bag B,P012,ECVI,JS,VIN,ECVI,50.80213696,-126.4972701,1000-0208-131-G746,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,288.7920579,0,0,0,0,3.93585E+15,0,0,0,0,0,0,0,0,5.036643122,0,0,0,0,0,0,0,0,0,0,0,5677.619746,0,0.53462616,0,0,0,0,0,0,0,0,0,0,0,0,0,265.5310384,0,0,0,0,0,0,0
OK,1000-0208-131-G747,G747,DFO-A.3.3-17  AHC-12-774,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,23-Feb-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-99,Marine Harvest,Midsummer Island or Sargeant Pass or Upper Retreat,,,,,,mechanical lesion on top of head,P012,ECVI,JS,VIN,ECVI,50.65653405,-126.6641249,1000-0208-131-G747,Mixed,NO,AvgCopy,0,-999,0,0,55605.61167,0,-999,0,0,0,179.3935986,0,0,0,0,7.4572E+26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4162.237157,0,-999,0,1.852211907,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309036154,0,0,0,0,0
OK,1000-0208-131-G748,G748,DFO-A.3.3-18  AHC-12-775,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,23-Feb-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-99,Marine Harvest,Midsummer Island or Sargeant Pass or Upper Retreat,,,,,,pale liver,P012,ECVI,JS,VIN,ECVI,50.65653405,-126.6641249,1000-0208-131-G748,Mixed,NO,AvgCopy,0,0,0,0,9700.848648,0,0,0,0,0,6.841284811,0,0,0,0,7.7113E+38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372014836,0,0,0,1.056404831,0,0,0,0,0,0,0,0,0,0,0,2.806299563,0,0,0,0,0,0,0
OK,1000-0208-131-G749,G749,DFO-A.3.4-23  AHC-12-1086,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,07-Mar-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-100,Marine Harvest,Doyle,,,,,,Jaw sample in cassette C,P012,ECVI,JS,VIN,ECVI,50.80821201,-127.4702468,1000-0208-131-G749,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,181.9845183,0,0,0,0,1.31099E+30,0,0,0,0,0,0,9.530057739,0,0,0,0,0,0,0,0,0,0,0,0,-999,47357.85514,0,0,0,0.223108292,0,0,0,0,0,0,0,0,0,0,0,1554.864498,0,1.470655294,0,0,0,0,0
OK,1000-0208-131-G750,G750,DFO-A.3.4-23  AHC-12-1086,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,07-Mar-12,Overwinter,,,Y,Smolt,,Aquaculture,1000-0208-S-100,Marine Harvest,Doyle,,,,,,,P012,ECVI,JS,VIN,ECVI,50.80821201,-127.4702468,1000-0208-131-G750,Mixed,NO,AvgCopy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01021E+25,0,0,0,0,0,0,11.74260349,0,0,0,0,0,0,0,0,0,0,0,0,0,32004.65457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.8716863,0,0,0,0,0,0,0
OK,1000-0208-131-G751,G751,DFO-A.3.5-26  AHC-12-1088,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,09-Mar-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-101,Marine Harvest,Goat Cove or Lime Bay,,,,,,As #1,P007,Northern,CC,Northern,Northern,52.78771002,-128.4179892,1000-0208-131-G751,Mixed,NO,AvgCopy,0,0,0,0,308.2171283,0,0,0,0,0,22.96257302,0,0,0,0,4.80878E+42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01244638,0,0,0,199.8406165,0,3856.462796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G752,G752,DFO-A.3.4-22  AHC-12-1085,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2012,13-Mar-12,Overwinter,,,Y,Adult,,Aquaculture,1000-0208-S-108,Marine Harvest,Shelter Bay,,,,,,"Swollen kideny, granuloma, suspect BKD",P012,ECVI,JS,VIN,ECVI,50.96588611,-127.4420943,1000-0208-131-G752,Mixed,NO,AvgCopy,0,0,0,0,664.7399917,0,0,0,0,0,3890.158667,0,0,0,0,2.48391E+47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.796197,0,0,0,662.8977219,0,1378.262673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G755,G755,DFO-A.2.4-114  AHC-13-3215,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,31-Jul-13,Summer,,,Y,Adult,,Aquaculture,1000-0208-S-199,Marine Harvest,Koskimo Bay or Monday Rocks,,,,,,congestion around brain,P027,WCVI,WCVI,WCVI,WCVI,50.46089106,-127.9016318,1000-0208-131-G755,Mixed,NO,AvgCopy,0,0,0,0,0.285571379,0,0,0,0,0,0,0,0,0,0,5.00128E+22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.222846,0,0,0,1855.983155,0,0.669339219,0,0,0,0,0,0,0,0,0,0.609154365,0,0,0,0,0,0,0
OK,1000-0208-131-G756,G756,DFO-A.3.2-111  AHC-13-2877,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,10-Jul-13,Summer,,,Y,Adult,,Aquaculture,1000-0208-S-200,Mainstream,Raza or?,,,,,,lots of feed pellets in stomach,P013,ECVI,DI,VIN,ECVI,50.32113399,-125.0115409,1000-0208-131-G756,Mixed,NO,AvgCopy,0,0,0,0,6510.782341,0,0,0,0,0,17.7060915,0,0,0,0,8.39154E+41,0,0.444939104,0,0,0,0,0,0,40.26648363,0,0,0,0,0,0,0,0,0,0,0,266.0917731,0,0,0,488.3200214,0,0,0,0,0,0,0,0,0,0,0,8.128770486,0,0,0,0,0,0,0
OK,1000-0208-131-G757,G757,DFO-A.3.2-112  AHC-13-2878,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,10-Jul-13,Summer,,,Y,Smolt,,Aquaculture,1000-0208-S-200,Mainstream,Raza or?,,,,,,"red gut,exophthalmia unilateral",P013,ECVI,DI,VIN,ECVI,50.32113399,-125.0115409,1000-0208-131-G757,Mixed,NO,AvgCopy,0,0,0,0,16143.47954,0,0,0,0,0,431.7452445,0,0,0,0,1.0844E+17,0,0,0,0,0,0,74.20452144,0,0,0,0,0,0,0,0,0,0,0,0,0.005193566,34777.91799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2351034,0,0,0,0,0,0,0
OK,1000-0208-131-G758,G758,DFO-A.3.2-112  AHC-13-2878,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,10-Jul-13,Summer,,,Y,Smolt,,Aquaculture,1000-0208-S-200,Mainstream,Raza or?,,,,,,no comment,P013,ECVI,DI,VIN,ECVI,50.32113399,-125.0115409,1000-0208-131-G758,Mixed,NO,AvgCopy,0,0,0,0,47190.74561,0,0,0,0,0,1.14434527,0,0,0,0,3.35882E+20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.505897643,1095.035729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621166734,0,0,0,0,0,0,0
OK,1000-0208-131-G759,G759,DFO-A.2.4-100  AHC-13-2876,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,18-Jul-13,Summer,,,Y,Adult,,Aquaculture,1000-0208-S-196,Grieg Seafood,Muchalat South,,,,,,gut red,P025,WCVI,WCVI,WCVI,WCVI,49.63784238,-126.3450064,1000-0208-131-G759,Mixed,NO,AvgCopy,0,0,0,0,144115.7025,0,0,0,0,0,3.49700334,0,0,0,0,3.98472E+21,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915412311,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
OK,1000-0208-131-G760,G760,DFO-A.2.4-100  AHC-13-2876,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,18-Jul-13,Summer,,,Y,Adult,,Aquaculture,1000-0208-S-196,Grieg Seafood,Muchalat South,,,,,,no comment,P025,WCVI,WCVI,WCVI,WCVI,49.63784238,-126.3450064,1000-0208-131-G760,Mixed,NO,AvgCopy,0,0,0,0,18113.0889,0,0,0,0,0,12.06316758,0,0,0,0,1.16486E+16,0,0,0.772509583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.8727732,0,0,0,9.726057815,0,0,0,0,0,0,0,0,0,0,0,0.173363951,0,0,0,0,0,0,0
OK,1000-0208-131-G764,G764,DFO-A.3.4-124  AHC-13-3218,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,29-Jul-13,Summer,,,Y,Smolt,,Aquaculture,1000-0208-S-198,Marine Harvest,Shelter Bay,,,,,,BHM suspect trauma,P012,ECVI,JS,VIN,ECVI,50.96588611,-127.4420943,1000-0208-131-G764,Mixed,NO,AvgCopy,0,0,0,0,3231.166787,0,0,0,0,0,455.0645278,0,0,0,0,3.21191E+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107227.7883,0,0,0,0.057458904,0,0.944738476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK,1000-0208-131-G765,G765,DFO-A.3.4-124  AHC-13-3218,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,29-Jul-13,Summer,,,Y,Smolt,,Aquaculture,1000-0208-S-198,Marine Harvest,Shelter Bay,,,,,,no comments,P012,ECVI,JS,VIN,ECVI,50.96588611,-127.4420943,1000-0208-131-G765,Mixed,NO,AvgCopy,0,0,0,0,1018.071534,0,0,0,0,0,1281.603816,0,0,0,0,1.99559E+38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.1937335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
OK,1000-0208-131-G769,G769,DFO-A.3.4-122  AHC-13-3216,AMD,Atlantic-AMD,Aquaculture,AMD Audit Samples,Various Aquaculture sites,SW,2013,30-Jul-13,Summer,,,Y,Smolt,,Aquaculture,1000-0208-S-113,Marine Harvest,Bell Island or Doyle,,,,,,"all fish in this site have received oral aquaflor in feed for Mouth Rot, congested bv's around spleen, brain rosy colour, no overt blood clot",P012,ECVI,JS,VIN,ECVI,50.8325,-127.5203,1000-0208-131-G769,Mixed,NO,AvgCopy,0,0,0,0,398.56082,0,0,0,0,0,4884.395353,0,0,0,0,2.682143366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.88097992,7784.693566,0,-999,0,0.970167997,0,0,0,0,0,0,0,0,0,0,0,8.528836861,0,0,0,0,0,0,0
