"","hkg_Alert","Unique","Fish","Alternate","Prog","Species","Trip","Location","SWFW","Year","Date","SEASON1","Stock","Stock_over_60Prob_calc","Condition","Histology","SmAd","HW","HatcheryWild","Set","STATION","STATION_NAME","Length","Mass","Sex","Comments","Comments2","Dissection.Comments","Gear","catch_R","Catch_Sub_region","Catch_Region","Latitude","Longitude","Unique1","Tissue","LOD","Value","arena1","arena2","ascv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","hkg","ic_hof","ic_mul","ihnv","ku_thy","lo_sal","mo_vis","my_arc","my_ins","na_sal","ne_per","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","prv","pspv","re_sal","rlo","sch","smallUK","sp_des","te_bry","te_mar","toti","ven","ver","vhsv","vi_sal","season2","Date2","jd","ocean_yr","jd2","mo_yr","fl","ref_date","day","SST","temp_devs"
"12516","OK","1000-0101-118-B3659","B3659","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","L Adams","L Adams","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",98,NA,"U","","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3659","Mixed","NO","AvgCopy",NA,NA,NA,427.7532482,0,NA,0,NA,0,0,0,13396.97219,0,0,0,0,0,0,57.44801914,0,0,0,0.399447441,0,0,7.272499753,0,0,0,2.734879716,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",98,"2013-05",28,12.5350721796321,0.219013237031797
"12517","OK","1000-0101-118-B3660","B3660","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Pitt","Low % Probability","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",104,NA,"U","large gall bladder","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3660","Mixed","NO","AvgCopy",NA,NA,NA,2.149042491,0.279108411,NA,0,NA,0,0,0,0.156468507,1139.314493,0,0,0,0,0,4.025910263,0,0,0,0,5.958479888,0,1.820977432,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",104,"2013-05",28,12.5350721796321,0.219013237031797
"12518","OK","1000-0101-118-B3661","B3661","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Sakinaw","Sakinaw","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",115,NA,"U","large gall bladder","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3661","Mixed","NO","AvgCopy",NA,NA,NA,1988.913444,0,NA,0,NA,0,0,0,6420.195351,0,0,0,0,0,0,145647.202,0,0,0,2.842750651,0,0,6.596939591,0,0,0,75.82932877,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",115,"2013-05",28,12.5350721796321,0.219013237031797
"12519","OK","1000-0101-118-B3662","B3662","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",100,NA,"U","","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3662","Mixed","NO","AvgCopy",NA,NA,NA,655.1414643,0,NA,0,NA,0,0,0,1191.878744,0,0,0,0,0,0,0,0,0,0,0,0,0,7.185010422,0,0,0,65.34164708,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",100,"2013-05",28,12.5350721796321,0.219013237031797
"12520","OK","1000-0101-118-B3663","B3663","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",99,NA,"U","cyst on body cavity and stomach","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3663","Mixed","NO","AvgCopy",NA,NA,NA,5583.996241,0,NA,0,NA,0,0,0,4408.158701,0,0,0,0,0,0,186130.329,0,0,NA,0,0,0,17.10127899,0,0,0,664.472529,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",99,"2013-05",28,12.5350721796321,0.219013237031797
"12521","OK","1000-0101-118-B3664","B3664","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",105,NA,"U","cyst on stomach, large gall bladder","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3664","Mixed","NO","AvgCopy",NA,NA,NA,29814.84438,0,NA,0,NA,0,0,0,118.4731727,0,0,0,0,0,0,80.90740206,0,0,NA,14.86783795,0,0,8.896646506,0,0,0,170362.2106,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",105,"2013-05",28,12.5350721796321,0.219013237031797
"12522","OK","1000-0101-118-B3665","B3665","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Birkenhead","Birkenhead","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",141,NA,"U","","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3665","Mixed","NO","AvgCopy",NA,NA,NA,0.302952724,0.153392123,NA,0,NA,0,0,0,4069.764167,0,0,0,0,0,0,22.08977331,0,0,NA,0,23.1268359,0,24.55797788,0,0,0,2.090887962,0,0,1.746382693,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",141,"2013-05",28,12.5350721796321,0.219013237031797
"12523","OK","1000-0101-118-B3666","B3666","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",111,NA,"U","cyst on body cavity and stomach","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3666","Mixed","NO","AvgCopy",NA,NA,NA,3546.618578,0,NA,0,NA,0,0,0,1770.460635,0,0,0,0,0,0,0.487503074,0,0,NA,0,0,0,4.774843399,0,0,0,7059.841984,0,0,0.268293966,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",111,"2013-05",28,12.5350721796321,0.219013237031797
"12524","OK","1000-0101-118-B3667","B3667","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",126,NA,"U","","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3667","Mixed","NO","AvgCopy",NA,NA,NA,261123.9019,0,NA,0,NA,0,0,0,62.39446986,0,0,0,0,0,0,30149.81522,0,0,NA,63.94028652,0,0,7.694801489,0,0,0,81.28380814,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",126,"2013-05",28,12.5350721796321,0.219013237031797
"12525","OK","1000-0101-118-B3668","B3668","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Seymour","Seymour","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",99,NA,"U","","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3668","Mixed","NO","AvgCopy",NA,NA,NA,2002.884321,0,NA,0,NA,0,0,0,10028.02653,0,0,0,0,0,0,0,0,0,NA,1.943481864,0,0,NA,0,0,0,5230.443153,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",99,"2013-05",28,12.5350721796321,0.219013237031797
"12526","OK","1000-0101-118-B3669","B3669","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/28/2013","Spring","Thompson N","Thompson N","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-13","Rebecca Spit","Rebecca Spit",109,NA,"U","worms in stomach","","","Purse Seine","P013","DI","VIN",50.10468333,-125.1874,"1000-0101-118-B3669","Mixed","NO","AvgCopy",NA,NA,NA,25.50278801,0,NA,0,NA,0,0,0,587.2981833,0,0,0,0,0,0,0,0,0,NA,0,0,0,2.325223203,0,0,0,0,0,0,7.477219954,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-28 03:00:00,"148",2013,"148","2013-05",109,"2013-05",28,12.5350721796321,0.219013237031797
"12527","OK","1000-0101-118-B3670","B3670","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-14","Rebecca Spit","Rebecca Spit",109,NA,"U","cyst on body cavity and stomach","","","Purse Seine","P013","DI","VIN",50.10841667,-125.1969,"1000-0101-118-B3670","Mixed","NO","AvgCopy",NA,NA,NA,3497.947316,0,NA,0,NA,0,0,0,3.666829296,0,0,0,0,0,0,0,0,0,NA,0,0,0,34.25682889,0,0,0,5047.790165,0,0,14.50286994,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",109,"2013-05",30,12.5159070887811,0.215448422832985
"12528","OK","1000-0101-118-B3679","B3679","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Birkenhead","Low % Probability","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-14","Rebecca Spit","Rebecca Spit",117,NA,"U","Cysts in body cavity","","","Purse Seine","P013","DI","VIN",50.10841667,-125.1969,"1000-0101-118-B3679","Mixed","NO","AvgCopy",NA,NA,NA,21367.38038,0,NA,0,NA,0,0,0,7660.663947,0,0,0,0,0,0,1199.460454,0,0,0,0,29.08770053,0,3.204451747,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",117,"2013-05",30,12.5159070887811,0.215448422832985
"12529","OK","1000-0101-118-B3680","B3680","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",100,NA,"U","Sea lice (#?)","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3680","Mixed","NO","AvgCopy",NA,NA,NA,544.0279855,0,NA,0,NA,0,0,0,1.044818239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282110219,0,0,0,91.50747746,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",100,"2013-05",30,12.5954568099975,0.219302913877694
"12530","OK","1000-0101-118-B3681","B3681","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Pitt","Pitt","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",92,NA,"U","Cysts in body cavity","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3681","Mixed","NO","AvgCopy",NA,NA,NA,0.974655485,0,NA,0,NA,0,0,0,162509.796,0,0,0,0,0,0,0,0,0,0,0,1678.747562,0,35.01630151,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",92,"2013-05",30,12.5954568099975,0.219302913877694
"12531","OK","1000-0101-118-B3682","B3682","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",100,NA,"U","cysts, lesions (in histo)","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3682","Mixed","NO","AvgCopy",NA,NA,NA,60.69885748,0,NA,0,NA,0,0,0,281.2531582,0,0,0,0,0,0,NA,0,0,0,0,103017.8067,0,71.45217496,0,0,0,93.57301379,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",100,"2013-05",30,12.5954568099975,0.219302913877694
"12532","OK","1000-0101-118-B3683","B3683","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",104,NA,"U","","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3683","Mixed","NO","AvgCopy",NA,NA,NA,3454.753993,0,NA,0,NA,0,0,0,306.5711493,0,0,0,0,0,0,30814.24012,0,0,0,0,0,0,5.319202774,0,0,0,1.262469048,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",104,"2013-05",30,12.5954568099975,0.219302913877694
"12533","OK","1000-0101-118-B3684","B3684","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Seymour","Seymour","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",120,NA,"U","","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3684","Mixed","NO","AvgCopy",NA,NA,NA,344.0561744,0,NA,0,NA,0,0,0,168.7368306,0,0,0,0,0,0,0,0,0,0,0,1.414287888,0,4.739474737,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",120,"2013-05",30,12.5954568099975,0.219302913877694
"12534","OK","1000-0101-118-B3685","B3685","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",125,NA,"U","massive cyst on stomach (picture taken)","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3685","Mixed","NO","AvgCopy",NA,NA,NA,1338.516377,0,NA,0,NA,0,0,0,1791.001239,0,0,0,0,0,0,29984.11383,0,0,0,0,0,0,10.43398349,0,0,0,0.729654939,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",125,"2013-05",30,12.5954568099975,0.219302913877694
"12535","OK","1000-0101-118-B3686","B3686","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","LakeWashington","LakeWashington","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",123,NA,"U","","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3686","Mixed","NO","AvgCopy",NA,NA,NA,13216.69297,0,NA,0,NA,0,0,0,26.50131828,0,0,0,0,0,0,0,0,0,0,0,0,0,20.90180648,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",123,"2013-05",30,12.5954568099975,0.219302913877694
"12536","OK","1000-0101-118-B3687","B3687","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",101,NA,"U","cysts on body cavity and stomach","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3687","Mixed","NO","AvgCopy",NA,NA,NA,32330.48135,0,NA,0,NA,0,0,0,190037292.2,0,0,0,0,0,0,3964.988694,0,0,0,0,4.558197075,0,8.769481984,0,0,0,345.7887622,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",101,"2013-05",30,12.5954568099975,0.219302913877694
"12537","OK","1000-0101-118-B3688","B3688","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",89,NA,"U","Cysts in body cavity","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3688","Mixed","NO","AvgCopy",NA,NA,NA,10280.46971,0,NA,0,NA,0,0,0,2623488021,0,0,0,0,0,0,23.47650904,0,0,0,1.523111707,0,0,2.222204479,0,0,0,1263.414712,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",89,"2013-05",30,12.5954568099975,0.219302913877694
"12538","OK","1000-0101-118-B3689","B3689","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Birkenhead","Birkenhead","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",166,NA,"U","Cysts in body cavity","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3689","Mixed","NO","AvgCopy",NA,NA,NA,49.44952097,1.340237726,NA,0,NA,0,0,0,9.84e-05,0,0,0,0,0,0,NA,0,0,0,0,85.25307521,0,6.709818977,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",166,"2013-05",30,12.5954568099975,0.219302913877694
"12539","OK","1000-0101-118-B3690","B3690","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-15","Booms Pannes","Booms Pannes",108,NA,"U","","","","Purse Seine","P013","DI","VIN",50.19025,-125.126,"1000-0101-118-B3690","Mixed","NO","AvgCopy",NA,NA,NA,133.9671188,0,NA,0,NA,0,0,0,75216.90896,0,0,0,0,0,0,0,0,0,0,0,0,6.218273451,3.329235413,0,0,0,219.4405514,0,0,0.635983916,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",108,"2013-05",30,12.5954568099975,0.219302913877694
"12540","OK","1000-0101-118-B3691","B3691","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Pitt","Pitt","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",107,NA,"U","one otolith broken, cysts on stomach","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3691","Mixed","NO","AvgCopy",NA,NA,NA,0,0,NA,0,NA,0,0,0,8230448925,0,0,0,0,0,0,16593.80104,0,0,0,0,1273.239895,0,62.27090342,0,0,0,0,0,0,0,NA,79.79327654,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",107,"2013-05",30,12.1689077625089,0.125349339926736
"12541","OK","1000-0101-118-B3692","B3692","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Stellako","Low % Probability","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",114,NA,"U","cysts, nematode (anasakis)","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3692","Mixed","NO","AvgCopy",NA,NA,NA,0,0,NA,0,NA,0,0,0,9491.104727,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",114,"2013-05",30,12.1689077625089,0.125349339926736
"12542","OK","1000-0101-118-B3693","B3693","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",146,NA,"U","cysts","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3693","Mixed","NO","AvgCopy",NA,NA,NA,86232.8516,0,NA,0,NA,0,0,0,23322.91768,0,0,0,0,0,0,0,0,0,0,0,9585.888349,0,0,0,0,0,236.9513752,0,0,23.39939504,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",146,"2013-05",30,12.1689077625089,0.125349339926736
"12543","OK","1000-0101-118-B3694","B3694","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Gates Cr","Gates Cr","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",135,NA,"U","","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3694","Mixed","NO","AvgCopy",NA,NA,NA,60.90712647,0,NA,0,NA,0,0,0,4194492.919,0,0,0,0,0,0,0,0,0,0,0,158.4064144,0,1.62494453,0,0,0,18.63695683,0,0,1.283576795,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",135,"2013-05",30,12.1689077625089,0.125349339926736
"12544","OK","1000-0101-118-B3695","B3695","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",100,NA,"U","","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3695","Mixed","NO","AvgCopy",NA,NA,NA,6184.241814,0,NA,0,NA,0,0,0,7.34e+13,0,0,0,0,0,0,570293.5134,0,0,0,0,711.3593964,0,3.579516737,0,0,0,3.953204657,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",100,"2013-05",30,12.1689077625089,0.125349339926736
"12545","OK","1000-0101-118-B3696","B3696","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Gates Cr","Gates Cr","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",113,NA,"U","cysts","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3696","Mixed","NO","AvgCopy",NA,NA,NA,1.65164148,0,NA,0,NA,0,0,0,727.4205101,0,0,0,0,0,0,74.32666208,0,0,0,0,0,NA,7.089466801,0,NA,0,52.38716747,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",113,"2013-05",30,12.1689077625089,0.125349339926736
"12546","OK","1000-0101-118-B3697","B3697","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",93,NA,"U","","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3697","Mixed","NO","AvgCopy",NA,NA,NA,8.752451148,0,NA,0,NA,0,0,0,0.012269776,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.862937705,0,0,0,3640.9419,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",93,"2013-05",30,12.1689077625089,0.125349339926736
"12547","OK","1000-0101-118-B3698","B3698","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",151,NA,"U","cysts","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3698","Mixed","NO","AvgCopy",NA,NA,NA,1444.856466,0,NA,0,NA,0,0,0,2.26e-10,0,0,0,0,0,0,0,0,0,0,0,0,0.006030015,2.571551197,0,0,0,402.7505039,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",151,"2013-05",30,12.1689077625089,0.125349339926736
"12548","OK","1000-0101-118-B3699","B3699","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Big Silver","Big Silver","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",153,NA,"U","","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3699","Mixed","NO","AvgCopy",NA,NA,NA,839.7882474,0,NA,0,NA,0,0,0,1296.0962,0,0,0,0,0,0,202.8009561,0,0,0,0,70.02454233,0,28.44098033,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",153,"2013-05",30,12.1689077625089,0.125349339926736
"12549","OK","1000-0101-118-B3700","B3700","","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/30/2013","Spring","Chilko","Chilko","L","Y","Juvenile","","Wild","1000-0101-S-MGL-2013-01-16","Okisollo Channel, Quadra","Okisollo Channel, Quadra",104,NA,"U","cysts","","","Purse Seine","P013","DI","VIN",50.29045,-125.3536167,"1000-0101-118-B3700","Mixed","NO","AvgCopy",NA,NA,NA,286.3434863,0,NA,0,NA,0,0,0,4.59e-10,0,0,0,0,0,0,0,0,0,0,0,208.4166649,0,0,0,0,0,424.2028812,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-30 03:00:00,"150",2013,"150","2013-05",104,"2013-05",30,12.1689077625089,0.125349339926736
"12550","OK","1000-0101-118-B4941","B4941","A12067","MGL","Sockeye","MGL2013-01 Discovery Islands","Discovery Islands","SW",2013,"5/23/2013","Spring","Chilko","Chilko","L","N","Juvenile","","Wild","1000-0101-S-MGL-2013-01-06","Okisollo Channel, Quadra","Okisollo Channel, Quadra",NA,NA,"","","","Frozen Fish Dissected into RNALater","Purse Seine","P013","DI","VIN",50.28818333,-125.3753,"1000-0101-118-B4941","Mixed","NO","AvgCopy",NA,NA,NA,5534.276106,0,NA,0,NA,0.596743959,0,0,33328.07207,0,0,0,0,0,0,4854.245018,0,0,NA,0,0,0,2.59501551,0,0,0,30.20184085,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-05-23 03:00:00,"143",2013,"143","2013-05",NA,"2013-05",23,12.128529335934,0.115608060805478
