"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","arena1","arena2","ascv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","ic_hof","ic_mul","ihnv","ku_thy","lo_sal","mo_vis","my_arc","my_ins","na_sal","ne_per","nu_sal","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","prv","pspv","re_sal","rlo","sch","smallUK","sp_des","te_bry","te_mar","toti","ven","ver","vhsv","vi_sal","ye_ruc","season2","Date2","jd","ocean_yr","jd2","mo_yr"
"1612","1000-0044-118-LR020",1,"LFS","FW",2011,"5/24/11",144,980,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",95,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",1.4e-07,0,NA,0,33.55684852,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,6.193591165,0,0,0,0,0,203.1017311,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1613","1000-0044-118-LR042",1,"LFS","FW",2011,"5/24/11",144,980,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",96,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",2.85e+32,0,1371.904795,0,0,0,0,0,0,0,0,3.584394907,0,0,0,0,0,NA,68.32736865,0,0,0,NA,0,214.5096259,0,0,0,0,0,526.3265079,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1614","1000-0044-118-LR046",1,"LFS","FW",2011,"5/24/11",144,980,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",100,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",1256946042,0,0,0,112.3654254,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1615","1000-0044-118-LR043",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",90,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",9479.723942,0,0,0,6330.037937,0,0,0,0,0,0,0,0,0,4.943857796,0,0,NA,2.666503569,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1616","1000-0044-118-LR061",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",92,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",0.824942476,0,0,0,9931.646352,0,0,0,0,0,0,0,0,1.444834977,0,0,0,NA,526.7232085,0,0,0,NA,0,47.41318795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1617","1000-0044-118-LR049",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",94,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",3.24e-09,0,NA,0,4389.366131,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.735556153,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1618","1000-0044-118-LR062",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",95,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",1.837014082,0,0,0,539.3019827,0,0,0,0,0,0,0,0,0,0,0,0,NA,231.6599407,0,0,0,NA,0,7.882743459,0,0,0,0,0,0,0,0,0,0.811056984,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1619","1000-0044-118-LR041",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",98,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",9.06e-25,0,0,0,1746.086542,0,0,0,0,0,0,0,0,0.298683384,0,0,27.50565491,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1620","1000-0044-118-LR048",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",98,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",2.74e+32,0,0,0,67.95113456,0,0,0,0,0,0,0,0,0,0,0,0,NA,74.61122804,0,0,0,NA,0,5.574099207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1621","1000-0044-118-LR016",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",99,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",3.03e+15,0,0,0,8444.666249,0,0,0,0,0,0,0,0,0,0,0,0,NA,76.56950665,0,0,0,NA,0,41.40120568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1622","1000-0044-118-LR022",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",99,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",82.69125952,0,0,0,818.6435488,0,0,0,0,0,0,0,0,0,0,0,0,NA,76.68923074,0,0,0,NA,0,52.80182042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1623","1000-0044-118-LR060",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",99,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",0.000554009,0,0,0,2961.346686,0,0,0,0,0,0,0,0,0,0,0,0,NA,21.06760245,0,0,0,NA,0,0,0,0,0,0,0,6.463932846,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1624","1000-0044-118-LR018",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",101,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",8.84e-26,0,0,0,439.6245814,0,0,0,0,0,0,0,0,0.633338281,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1625","1000-0044-118-LR044",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",102,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",12.93699307,0,0,0,498.9572948,0,0,0,0,0,0,0,0,0,0,0,0,NA,4.702492635,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1626","1000-0044-118-LR045",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",102,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",2.4e-21,0,0,0,9982.828666,0,NA,0,0,0,0,0,0,0.578125489,0,0,0,NA,268.554114,0,0,0,NA,0,0,0.816354551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1627","1000-0044-118-LR027",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",103,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",218151077.7,0,0,NA,738.3715163,0,0,0,0,0,0,9.80396048,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1628","1000-0044-118-LR024",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",104,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",6.27e-05,0,18061.23618,0,15589.08495,0,0,0,0,0,0,0,0,6.492151064,0,0,0,NA,5.19205228,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1629","1000-0044-118-LR023",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",105,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",0.001967422,0,0,0,4783.378583,0,0,0,0,0,0,0,0,0,0,0,0,NA,4999.00895,0,0,0,NA,0,0,0,0,0,0,0,0.461656507,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1630","1000-0044-118-LR047",1,"LFS","FW",2011,"5/24/11",144,980,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",109,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",7.07e+29,0,0,0,712.7693293,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,2406.135082,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1631","1000-0044-118-LR017",1,"LFS","FW",2011,"5/24/11",144,980,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",98,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",7.36e+17,0,0,0,0.912491349,0,0,0,0,0,0,0,0,2.947344791,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1632","1000-0044-118-LR040",1,"LFS","FW",2011,"5/24/11",144,980,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",99,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",2.06e+12,0,0,0,6806.308292,0,0,0,0,0,0,0,337.9903124,0,0,0,0,NA,152.3365692,0,0,0,NA,0,3.981641629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1633","1000-0044-118-LR019",1,"LFS","FW",2011,"5/24/11",144,980,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",94,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",0.640492069,0,0,0,0.606456339,0,0,0,0,0,0,0,0,0,0,0,0,NA,11.0078854,0,0,0,NA,0,0,0,0,0,0,0,2722.506639,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-24 02:56:56,"144",2011,"144","0011-05"
"1677","1000-0044-124-LR077",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",65,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",-0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1678","1000-0044-124-LR078",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",71,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",-0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1679","1000-0044-124-LR087",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",80,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","","AvgCopy",3.73e-21,12977.44443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,4.547135886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1680","1000-0044-124-LR079",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",91,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Gill","","AvgCopy",-1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1681","1000-0044-124-LR086",NA,"LFS","FW",2011,"5/26/11",146,NA,"","","","","","Spring",92,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","","AvgCopy",1.22e-40,0,0,0,8.061894177,0,0,0,0,0,0,0,0,0,0,0,0,NA,4359.934329,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1682","1000-0044-118-LR085",1,"LFS","FW",2011,"5/26/11",146,982,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",90,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",1914139.724,0,0,0,21.46319092,0,0,0,0,0,0,0,0,0.175679484,0,0,0,NA,5.137219981,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2310.727921,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1683","1000-0044-118-LR082",1,"LFS","FW",2011,"5/26/11",146,982,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",95,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",0.425290452,0,NA,0,29.93122955,1.683702419,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,18.50804497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1684","1000-0044-118-LR075",1,"LFS","FW",2011,"5/26/11",146,982,"Driftwood-Narrows","Early Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",100,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",5.47e+45,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4.01782596,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1685","1000-0044-118-LR084",1,"LFS","FW",2011,"5/26/11",146,982,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",105,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",1.42e-06,0,NA,0,31.33585529,0,0,0,0,0,0,0,0,0,0,0,0,NA,25.6884901,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1686","1000-0044-118-LR081",1,"LFS","FW",2011,"5/26/11",146,982,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",90,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",9.57e-34,0,0,0,60.33517817,0,0,0,0,0,0,0,222.820792,0,0,0,0,NA,182.7343048,0,0,0,NA,0,0,0,0,0,0,0,4918.199136,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1687","1000-0044-118-LR076",1,"LFS","FW",2011,"5/26/11",146,982,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",91,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",1.94e-16,0,0,0,130.7812142,0,0,0,0,0,0,0,0,0,0,0,0,NA,149.8449769,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1688","1000-0044-118-LR074",1,"LFS","FW",2011,"5/26/11",146,982,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",94,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",3.449459753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,27.73330913,7.740666654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1689","1000-0044-118-LR080",1,"LFS","FW",2011,"5/26/11",146,982,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",98,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",6.51e+20,0,0,0,12.56122192,0,0,0,0,0,0,0,0,0,0,0,0,NA,6.671982765,0,0,0,NA,0,0,0,0,0,0,0,30.70581515,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1690","1000-0044-118-LR083",1,"LFS","FW",2011,"5/26/11",146,982,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",103,NA,NA,NA,"","FW","FW",49.1313,-122.4942,"Mixed","NO","AvgCopy",4864.924178,0,0,0,117.3620527,0,NA,0,0,0,0,0,0,0,0,0,0,NA,102.0700746,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"SpSu",0011-05-26 02:56:56,"146",2011,"146","0011-05"
"1744","1000-0047-118-A5394",0,"LFS","FW",2012,"5/26/12",147,1348,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",62,2,0.839179618,-3.076145073,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",3.92e+38,NA,NA,NA,329.7366888,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-26 02:56:56,"147",2012,"147","0012-05"
"1745","1000-0047-118-A5390",0,"LFS","FW",2012,"5/26/12",147,1348,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",64,2.5,0.953674316,-3.020599913,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",32676.40916,NA,NA,NA,3498.172398,0,NA,0,NA,0,0,0,0,0.315030875,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-26 02:56:56,"147",2012,"147","0012-05"
"1746","1000-0046-118-A5387",0,"LFS","FW",2012,"5/26/12",147,1348,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",70,2.6,0.758017493,-3.120320772,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.15e+74,NA,NA,NA,1868.857771,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-26 02:56:56,"147",2012,"147","0012-05"
"1747","1000-0046-118-A5396",0,"LFS","FW",2012,"5/26/12",147,1348,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",62,2,0.839179618,-3.076145073,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.29e+60,NA,NA,NA,4582.839459,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.702800129,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-26 02:56:56,"147",2012,"147","0012-05"
"1748","1000-0046-118-A5388",0,"LFS","FW",2012,"5/26/12",147,1348,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",74,3.2,0.789686692,-3.102545181,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",10327.70254,NA,NA,NA,17.40090887,0,NA,0,NA,0,0,0,0,2.485913437,0,0,0,0,52.0399593,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-26 02:56:56,"147",2012,"147","0012-05"
"1749","1000-0047-118-A5391",0,"LFS","FW",2012,"5/26/12",147,1348,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",75,3.2,0.758518519,-3.120033812,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1.6e+66,NA,NA,NA,1109.184566,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-26 02:56:56,"147",2012,"147","0012-05"
"1750","1000-0047-118-A5393",0,"LFS","FW",2012,"5/26/12",147,1348,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",62,2.2,0.92309758,-3.034752388,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",6060183.304,NA,NA,NA,1790.601959,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0012-05-26 02:56:56,"147",2012,"147","0012-05"
"1751","1000-0055-118-G5448",0,"LFS","FW",2015,"5/27/15",147,2444,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",104,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",860.5184265,NA,NA,NA,769.5997377,0,NA,0,NA,0,0,0,0,0,0,0,0,0,101.7459206,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-05-27 02:56:56,"147",2015,"147","0015-05"
"1752","1000-0055-118-G5447",0,"LFS","FW",2015,"5/27/15",147,2444,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",103,NA,NA,NA,"","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",0.268407949,NA,NA,NA,0.610084732,0,NA,0,NA,0,0,0,0,0.372051152,0,0,0,0,533.0268132,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0015-05-27 02:56:56,"147",2015,"147","0015-05"
"1793","1000-0144-118-B3343",1,"FW","FW",2013,"5/28/13",148,1715,"Babine Fence","Skeena","Skeena","Skeena","Northern","Spring",88,5,0.73370586,-3.134478012,"F","FW","FW",55.431936,-126.697786,"Mixed","NO","AvgCopy",6.490127318,NA,NA,NA,2915.18984,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,34.60310933,0,0,NA,0,0,0,0,NA,"SpSu",0013-05-28 02:56:56,"148",2013,"148","0013-05"
"1794","1000-0144-118-B3344",1,"FW","FW",2013,"5/28/13",148,1715,"Babine Fence","Skeena","Skeena","Skeena","Northern","Spring",88,5,0.73370586,-3.134478012,"M","FW","FW",55.431936,-126.697786,"Mixed","NO","AvgCopy",3.072727494,NA,NA,NA,2057.503893,0,NA,0,NA,0,0,0,0,3.126686212,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1.235924425,0,0,0,NA,13.7040777,0,0,NA,0,0,0,0,NA,"SpSu",0013-05-28 02:56:56,"148",2013,"148","0013-05"
"1795","1000-0144-118-B3347",1,"FW","FW",2013,"5/28/13",148,1715,"Babine Fence","Skeena","Skeena","Skeena","Northern","Spring",88,5,0.73370586,-3.134478012,"M","FW","FW",55.431936,-126.697786,"Mixed","NO","AvgCopy",1.32e-06,NA,NA,NA,43.76609213,0,NA,0,NA,0,0,0,0,0,0,0,0,0,673.6660139,0,0,0,NA,0.779067147,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,NA,"SpSu",0013-05-28 02:56:56,"148",2013,"148","0013-05"
"1796","1000-0144-118-B3348",1,"FW","FW",2013,"5/28/13",148,1715,"Babine Fence","Skeena","Skeena","Skeena","Northern","Spring",89,5,0.709251045,-3.149200016,"F","FW","FW",55.431936,-126.697786,"Mixed","NO","AvgCopy",12277386984,NA,NA,NA,84.97228069,0,NA,0,NA,0,0,0,0,0.050732524,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,255.2564852,0,0.071618319,0,NA,73.52552423,0,0,NA,0,0,0,0,NA,"SpSu",0013-05-28 02:56:56,"148",2013,"148","0013-05"
"1797","1000-0144-118-B3345",1,"FW","FW",2013,"5/28/13",148,1715,"Babine Fence","Skeena","Skeena","Skeena","Northern","Spring",90,6,0.823045267,-3.084576278,"F","FW","FW",55.431936,-126.697786,"Mixed","NO","AvgCopy",13.64493605,NA,NA,NA,957.6483629,0,NA,0,NA,0,0,13.234701,0,156.7264863,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,1.299718133,0,0,NA,0,0,0,0,NA,"SpSu",0013-05-28 02:56:56,"148",2013,"148","0013-05"
"1798","1000-0144-118-B3346",1,"FW","FW",2013,"5/28/13",148,1715,"Babine Fence","Skeena","Skeena","Skeena","Northern","Spring",91,6,0.796208984,-3.098972927,"M","FW","FW",55.431936,-126.697786,"Mixed","NO","AvgCopy",596353.6238,NA,NA,NA,2836.35572,0,NA,0,NA,0,0,0,0,1.133657343,0,0,0,0,1.457427654,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,41.8531309,0,0,NA,0,0,0,0,NA,"SpSu",0013-05-28 02:56:56,"148",2013,"148","0013-05"
