"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc","richness","rib"
"14061","1000-0190-118-A9791",1,"FW","FW",2013,"5/8/13",128,1695,"Portage Cr","Portage","Middle Fraser","Middle Fraser","Fraser","Spring",108,10.2,0.809708886,-3.091671095,"","FW","FW",50.667069,-121.98836,"Mixed","NO","AvgCopy",394016.3762,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,6.966485326,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,515.8824945,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.000190286819005234
"14071","1000-0190-118-A9792",1,"FW","FW",2013,"5/8/13",128,1695,"Portage Cr","Portage","Middle Fraser","Middle Fraser","Fraser","Spring",95,6.7,0.781455023,-3.107096013,"","FW","FW",50.667069,-121.98836,"Mixed","NO","AvgCopy",6.1e+11,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0
"14081","1000-0190-118-A9793",1,"FW","FW",2013,"5/8/13",128,1695,"Portage Cr","Portage","Middle Fraser","Middle Fraser","Fraser","Spring",85,5,0.814166497,-3.089286773,"","FW","FW",50.667069,-121.98836,"Mixed","NO","AvgCopy",495228.5453,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,60.00056063,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,2.19697365086396e-05
"14091","1000-0190-118-A9794",1,"FW","FW",2013,"5/8/13",128,1695,"Portage Cr","Portage","Middle Fraser","Middle Fraser","Fraser","Spring",80,4.1,0.80078125,-3.096486104,"","FW","FW",50.667069,-121.98836,"Mixed","NO","AvgCopy",31991.63317,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,3.079863666,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,13.19009554,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,4.85798395454493e-06
"14101","1000-0190-118-A9795",1,"FW","FW",2013,"5/8/13",128,1695,"Portage Cr","Portage","Middle Fraser","Middle Fraser","Fraser","Spring",86,5.6,0.880425623,-3.055307327,"","FW","FW",50.667069,-121.98836,"Mixed","NO","AvgCopy",269.4451646,0,0,NA,0,NA,NA,NA,6.810647845,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,7.65894395108586e-06
"14111","1000-0190-118-A9796",1,"FW","FW",2013,"5/8/13",128,1695,"Portage Cr","Portage","Middle Fraser","Middle Fraser","Fraser","Spring",96,7.2,0.813802083,-3.089481203,"","FW","FW",50.667069,-121.98836,"Mixed","NO","AvgCopy",57725.93995,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,22.64852692,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,23.78952192,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,8.91895568748552e-06
"14121","1000-0192-118-A0105",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",56,1.5,0.854136297,-3.068472822,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",3386121.591,0,0,NA,15200.92272,NA,NA,NA,1979.403022,0,0,NA,0,NA,0,0,0,0,NA,0,0,17.57559193,0,0,0,0,0,0,NA,0,11.91872238,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00511434714030455
"14131","1000-0192-118-A0107",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",61,1.5,0.660848265,-3.179898246,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",187567.5227,0,0,NA,0,NA,NA,NA,817.0425048,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.000918808737778455
"14141","1000-0192-118-A0109",1,"FW","FW",2012,"4/23/12",114,1315,"Scotch","Scotch","Thompson","Thompson","Thompson","Spring",56,1.3,0.740251458,-3.130620729,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",1165467.041,0,0,NA,5287206.569,NA,NA,NA,258.1624655,0,0,NA,0,NA,0,0,0,0,NA,0,0,6.934271254,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,1.00029554643459
"14151","1000-0192-118-A0111",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",68,2,0.636067576,-3.196496742,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",9980.639874,0,0,NA,4992.033184,NA,NA,NA,3598.145619,0,0,NA,0,NA,0,0,0,0,NA,0,2.536689761,7.887660721,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.822115677,0,0,NA,2.81108881,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,6,0.00519413603094824
"14161","1000-0192-118-A0113",1,"FW","FW",2012,"4/23/12",114,1315,"Harrison","Harrison-Widgeon","Harrison-Widgeon","Harrison-Widgeon","Harrison-Widgeon","Spring",62,1.6,0.671343694,-3.173055086,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",5.46e+11,0,0,NA,1110527.295,NA,NA,NA,10397.92428,0,0,NA,0,NA,0,0,0,0,NA,0,0,112.4707774,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.221818297677627
"14171","1000-0192-118-A0114",1,"FW","FW",2012,"4/23/12",114,1315,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",64,1.8,0.686645508,-3.163267417,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",56023.89603,0,0,NA,194.2322678,NA,NA,NA,109.3729602,0,0,NA,0,NA,0,0,0,0,NA,0,0,90.20162735,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000227747518662382
"14181","1000-0192-118-A0117",1,"FW","FW",2012,"4/23/12",114,1315,"Scotch","Scotch","Thompson","Thompson","Thompson","Spring",49,0.7,0.594990183,-3.2254902,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",6101.917144,0,0,NA,1080.406442,NA,NA,NA,1686.802903,0,0,NA,0,NA,0,0,0,0,NA,0,0,42.01671902,0,0,0,0,0,0,NA,0,3.846383551,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00213296268056814
"14191","1000-0192-118-A0118",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",67,2.3,0.764721724,-3.116496572,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",1338.600965,0,0,NA,3967.557982,NA,NA,NA,310.7424338,0,0,NA,0,NA,0,0,0,0,NA,0,0,15.6602894,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00111166243289947
"14201","1000-0192-118-A0123",1,"FW","FW",2012,"4/23/12",114,1315,"MiddleShuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",69,2.4,0.730573592,-3.136336031,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",3937.831627,0,0,NA,0,NA,NA,NA,210.5550966,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.000236780658782523
"14211","1000-0192-118-A0124",1,"FW","FW",2012,"4/23/12",114,1315,"Scotch","Scotch","Thompson","Thompson","Thompson","Spring",62,1.8,0.755261656,-3.121902563,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",713318.79,0,0,NA,0,NA,NA,NA,3195.047483,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,1,0.00359300468182627
"14221","1000-0192-118-A0127",1,"FW","FW",2012,"4/23/12",114,1315,"Pitt","Pitt","Lower Fraser","Lower Fraser","Fraser","Spring",69,1.8,0.547930194,-3.261274767,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",1.458900799,0,0,NA,2408.039954,NA,NA,NA,5293.250869,0,0,NA,0,NA,0,0,0,0,NA,0,0,158.7011631,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00652766167439041
"14231","1000-0192-118-A0128",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",61,1.7,0.748961367,-3.125540584,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",1027.229349,0,0,NA,0,NA,NA,NA,953.1299358,0,0,NA,0,NA,0,0,0,0,NA,0,5.931752708,0,0,0,0,0,0,0,NA,0,2.755228056,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00152818568796054
"14241","1000-0192-118-A0130",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",66,1.8,0.626095667,-3.203359302,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",540.3316684,0,0,NA,138.9061922,NA,NA,NA,6128.180339,0,0,NA,0,NA,0,0,0,0,NA,0,0,39.67274939,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00694765898945385
"14251","1000-0192-118-A0132",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",75,2.9,0.687407407,-3.162785792,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",24.18491868,0,0,NA,147.4469519,NA,NA,NA,14.9344308,0,0,NA,0,NA,0,0,0,0,NA,0,0,538.5901588,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000450799207895854
"14261","1000-0192-118-A0135",1,"FW","FW",2012,"4/23/12",114,1315,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",61,1.4,0.616791714,-3.209861469,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",443425.8771,0,0,NA,0.986113448,NA,NA,NA,283.2475578,0,0,NA,0,NA,0,0,0,0,NA,0,0,197.7171567,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000467799928822537
"14271","1000-0192-118-A0136",1,"FW","FW",2012,"4/23/12",114,1315,"Little Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",58,1.7,0.871294436,-3.059835059,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",78809.11997,0,0,NA,0,NA,NA,NA,77.33206611,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,2.872047125,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0.442162347,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,8.71524194956074e-05
"14281","1000-0192-118-A0137",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",64,1.8,0.686645508,-3.163267417,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",9564922.885,0,0,NA,0,NA,NA,NA,13350.04038,0,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0.621506091,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0.0150128522653807
"14291","1000-0192-118-A0138",1,"FW","FW",2012,"4/23/12",114,1315,"Little Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",65,2,0.728265817,-3.137710074,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",1.128232478,0,0,NA,81.64297936,NA,NA,NA,329.158375,0,0,NA,0,NA,0,0,0,0,NA,0,0,88241.83044,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.0669232400026257
"14301","1000-0192-118-A0139",1,"FW","FW",2012,"4/23/12",114,1315,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Spring",60,1.4,0.648148148,-3.188325715,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",181305018.4,0,0,NA,38.9809344,NA,NA,NA,1343.548203,0,0,NA,0,NA,0,0,0,0,NA,0,0,1008.884083,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1.264750354,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.00227946517088736
"14311","1000-0192-118-A0140",1,"FW","FW",2012,"4/23/12",114,1315,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",65,1.9,0.691852526,-3.159986469,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",20.2319744,0,0,NA,0.223921783,NA,NA,NA,525.0458839,0,0,NA,0,NA,0,0,0,0,NA,0,0,171.9218514,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00072012051547761
"14321","1000-0192-118-A0145",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",55,1.2,0.721262209,-3.141906822,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",2570.850756,0,0,NA,83.50766206,NA,NA,NA,48.59168375,0,0,NA,0,NA,0,0,0,0,NA,0,0,27696.06366,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1.062005271,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.0209546954451519
"14331","1000-0192-118-A0149",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",60,1.5,0.694444444,-3.158362492,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",9475.752758,0,0,NA,0,NA,NA,NA,1545.820203,0,0,NA,0,NA,0,0,0,0,NA,0,0,5076.129438,0,0,0,0,0,0,NA,0,0.805872924,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.00556595783790004
"14341","1000-0192-118-A0153",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",69,2.1,0.639251893,-3.194327977,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",17.3515375,0,0,NA,0,NA,NA,NA,254.9495884,0,0,NA,0,NA,74690.72616,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,1.820433258,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,1.00029302360687
"14351","1000-0192-118-A0155",1,"FW","FW",2012,"4/23/12",114,1315,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Spring",60,1.6,0.740740741,-3.130333768,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",216.9072519,0,0,NA,17403.0709,NA,NA,NA,540.4591427,0,0,NA,0,NA,0,0,0,0,NA,0,0,392.2931416,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1.096345824,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,4,0.0041955244385821
"14361","1000-0192-118-A0156",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",63,1.7,0.679872184,-3.167572727,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",3.89e-19,0,0,NA,7.329879159,NA,NA,NA,32.58139673,0,0,NA,0,NA,0,0,0,0,NA,0,0,1.73887986,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,3.93370757878323e-05
"14371","1000-0192-118-A0159",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",59,1.4,0.681666577,-3.166427999,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",13703443487,0,0,NA,0.18780909,NA,NA,NA,147.9631148,0,0,NA,0,NA,0,0,0,0,NA,0,0,22.95945097,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,3,0.000183740377228978
"14381","1000-0192-118-A0161",1,"FW","FW",2012,"4/23/12",114,1315,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Spring",63,1.9,0.759857147,-3.119268047,"","FW","FW",50.921158,-119.382608,"Mixed","NO","AvgCopy",130728324.8,0,0,NA,2897223.995,NA,NA,NA,12777.9942,0,0,NA,0,NA,0,0,0,0,NA,0,0.503974573,6215.357915,0,0,0,0,0,0,NA,0,6.175129684,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,5,0.567063741979967
"1460","1000-0070-118-7281",NA,"PARR","SW",2011,"5/18/11",138,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Spring",85,NA,NA,NA,"U","VIS","ECVI",49.32546667,-123.25395,"Brain","","AvgCopy",32056317.34,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,999329.2379,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,0.0102615841481466
"1461","1000-0070-118-7283",NA,"PARR","SW",2011,"5/18/11",138,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Spring",86,NA,NA,NA,"U","VIS","ECVI",49.377,-123.5296667,"Brain","","AvgCopy",7870.832282,0,0,NA,NA,NA,0,NA,0.24841522,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,66.83994401,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,2,7.49254593810136e-07
"1462","1000-0070-118-7279",NA,"PARR","SW",2011,"5/18/11",138,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Spring",96,NA,NA,NA,"F","VIS","ECVI",49.32546667,-123.25395,"Brain","","AvgCopy",488776.3038,0,0,NA,NA,NA,0,NA,1.606537639,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,4326.763323,0,0,0,0,0,NA,NA,756359.9732,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,3,0.0366857192973829
"1463","1000-0070-118-7282",NA,"PARR","SW",2011,"5/18/11",138,NA,"Quesnel Horsef","Quesnel","Middle Fraser","Middle Fraser","Fraser","Spring",86,NA,NA,NA,"M","VIS","ECVI",49.32546667,-123.25395,"Brain","","AvgCopy",557493018,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,1160.549901,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,1.19170739888093e-05
"1464","1000-0070-118-7280",NA,"PARR","SW",2011,"5/18/11",138,NA,"","","","","","Spring",97,NA,NA,NA,"U","VIS","ECVI",49.32546667,-123.25395,"Brain","","AvgCopy",396.2056887,0,0,NA,NA,NA,0,NA,1.234146196,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0.843063469,0,0,0,0,0,NA,NA,629.3636601,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,3,1.24099040288883e-05
"1465","1000-0070-118-7287",NA,"PARR","SW",2011,"5/19/11",139,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Spring",88,6,NA,NA,"F","VIS","ECVI",49.45766667,-123.7766667,"Brain","","AvgCopy",0.079632946,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,1149.558705,0,0,0,0,0,NA,NA,1169298.215,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,3.445076431,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,3,0.0196939936592769
"1466","1000-0070-118-7286",NA,"PARR","SW",2011,"5/19/11",139,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Spring",82,8,NA,NA,"F","VIS","ECVI",49.45766667,-123.7766667,"Brain","","AvgCopy",6943340.187,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,12129.30571,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,0.000124549434241826
"1467","1000-0070-118-7288",NA,"PARR","SW",2011,"5/19/11",139,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Spring",83,NA,NA,NA,"U","VIS","ECVI",49.38266667,-123.8525,"Brain","","AvgCopy",124.0390645,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,149618.4338,0,0,0,0,0,NA,NA,289463.0003,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,2,1.00297234267016
"1468","1000-0070-118-7292",NA,"PARR","SW",2011,"5/19/11",139,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Spring",90,NA,NA,NA,"F","VIS","ECVI",49.38266667,-123.8525,"Brain","","AvgCopy",4025.579759,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,229460.076,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,1,0.00235620433107927
"1469","1000-0070-118-7290",NA,"PARR","SW",2011,"5/19/11",139,NA,"Chilko","Chilko","Middle Middle Fraser","Middle Fraser","Fraser","Spring",98,NA,NA,NA,"F","VIS","ECVI",49.38266667,-123.8525,"Brain","","AvgCopy",8.380087053,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0.112047541,0,0,0,NA,0,0,NA,4.592098471,0,0,0,0,0,NA,NA,1300230.852,0,0,0.06758749,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,0,NA,4,0.020243762264723
